ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2020-05-01 00:00:00,0,22,22,1.0,3.0,18.0,0.0,0.0,1.0,5,5,7,2,9,2,11.65,232.0,169.0,262.0,9.533,3.0,6.77,roster,0,71.0,55.0,0.7634,67.9,4.1585,0.55,0.7386,3.2273,47.19,7.81,26.8,6.09,6.55
2020-05-01 01:00:00,1,24,24,2.0,2.0,20.0,0.0,0.0,1.0,5,6,8,1,9,1,11.05,292.0,229.0,322.0,10.533,3.0,6.77,roster,0,78.0,60.0,0.8387,60.18,4.8304,0.6,0.8863,3.25,51.48,7.81,13.4,7.49,8.05
2020-05-01 02:00:00,2,21,21,2.0,1.0,17.0,1.0,0.0,1.0,4,3,10,1,11,1,12.05,328.0,120.0,382.0,11.533,3.0,6.77,roster,0,67.0,52.5,0.7701,56.88,3.0888,0.525,0.4431,3.1905,45.04,9.55,13.4,8.88,9.55
2020-05-01 03:00:00,3,22,22,2.0,1.0,18.0,1.0,0.0,1.0,2,1,11,1,12,1,13.05,368.5,180.0,442.0,12.533,3.0,6.77,roster,0,70.0,55.0,0.8333,61.29,2.22,0.55,0.1477,3.1818,47.19,10.42,13.4,10.28,11.05
2020-05-01 04:00:00,4,20,20,1.0,1.0,18.0,0.0,0.0,1.0,2,1,11,1,12,1,14.05,428.5,240.0,502.0,13.533,3.0,6.77,roster,0,63.0,50.0,0.75,58.39,2.0403,0.5,0.1477,3.15,42.9,10.42,13.4,11.67,12.55
2020-05-01 05:00:00,5,19,19,1.0,1.0,16.0,1.0,0.0,1.0,1,1,11,1,12,1,15.05,488.5,300.0,562.0,14.533,3.0,6.77,roster,0,59.0,47.5,0.7024,57.64,1.9337,0.475,0.1477,3.1053,40.75,10.42,13.4,13.07,14.05
2020-05-01 06:00:00,6,20,20,2.0,1.0,16.0,1.0,0.0,1.0,2,1,11,1,12,1,16.05,548.5,360.0,622.0,15.533,3.0,6.77,roster,0,64.0,50.0,0.7619,61.18,2.0727,0.5,0.1477,3.2,42.9,10.42,13.4,14.46,15.55
2020-05-01 07:00:00,7,19,19,2.0,2.0,15.0,0.0,0.0,1.0,2,2,11,2,13,2,16.533,589.0,409.0,668.0,16.533,3.0,6.77,roster,0,63.0,47.5,0.7778,74.37,2.5546,0.475,0.2954,3.3158,40.75,11.29,26.8,15.53,16.7
2020-05-01 08:00:00,8,23,23,2.0,2.0,15.0,3.0,1.0,1.0,6,6,12,1,13,1,17.533,649.0,469.0,728.0,17.533,3.0,6.68,roster,0,70.0,57.5,0.8642,70.95,4.4837,0.575,0.8982,3.0435,49.33,11.29,13.4,16.93,18.2
2020-05-01 09:00:00,9,24,24,1.0,2.0,15.0,5.0,1.0,1.0,8,8,7,2,9,2,18.533,529.0,453.0,748.0,18.533,3.0,6.68,roster,0,69.0,60.0,0.7419,83.49,5.1681,0.6,1.1976,2.875,51.48,7.81,26.8,17.39,18.7
2020-05-01 10:00:00,10,24,24,0.0,3.0,16.0,4.0,1.0,1.0,8,7,7,1,8,1,19.533,551.0,197.0,862.0,19.533,4.0,11.4,roster,0,69.0,60.0,0.5391,71.87,3.4904,0.6,0.614,2.875,51.48,6.95,13.4,20.04,21.55
2020-05-01 11:00:00,11,24,24,0.0,6.0,11.0,6.0,1.0,1.0,7,7,6,0,6,0,20.533,211.0,157.0,922.0,20.533,4.0,11.4,roster,0,70.0,60.0,0.5147,58.13,3.5409,0.6,0.614,2.9167,51.48,5.21,0.0,21.44,23.05
2020-05-01 12:00:00,12,19,19,1.0,5.0,10.0,2.0,1.0,1.0,7,6,6,1,7,1,21.533,125.0,72.0,982.0,21.533,4.0,11.4,roster,0,60.0,47.5,0.4545,63.06,3.162,0.475,0.5263,3.1579,40.75,6.08,13.4,22.83,24.55
2020-05-01 13:00:00,13,17,17,1.0,5.0,9.0,2.0,0.0,1.0,5,4,5,2,7,2,17.367,140.0,113.0,285.0,17.367,4.0,11.4,roster,0,56.0,42.5,0.4242,55.97,2.5558,0.425,0.3509,3.2941,36.46,6.08,26.8,6.63,7.125
2020-05-01 14:00:00,14,12,12,0.0,5.0,6.0,1.0,0.0,1.0,4,4,3,1,4,1,5.75,191.0,182.0,345.0,5.75,4.0,11.4,roster,0,40.0,30.0,0.2778,30.63,2.1696,0.3,0.3509,3.3333,25.74,3.47,13.4,8.02,8.625
2020-05-01 15:00:00,15,12,12,0.0,4.0,6.0,2.0,0.0,1.0,3,3,3,1,4,1,6.2,163.5,85.0,260.0,4.333,4.0,11.4,roster,0,38.0,30.0,0.2639,28.66,1.7833,0.3,0.2632,3.1667,25.74,3.47,13.4,6.04,6.5
2020-05-01 16:00:00,16,14,14,0.0,4.0,9.0,1.0,0.0,1.0,7,7,3,0,3,0,5.333,302.0,112.0,320.0,5.333,4.0,11.4,roster,0,45.0,35.0,0.3041,20.07,3.0987,0.35,0.614,3.2143,30.03,2.6,0.0,7.44,8.0
2020-05-01 17:00:00,17,14,14,0.0,3.0,11.0,0.0,0.0,1.0,6,6,2,2,4,2,5.15,75.0,70.0,172.0,2.867,4.0,11.4,roster,0,45.0,35.0,0.3125,44.3,2.8167,0.35,0.5263,3.2143,30.03,3.47,26.8,4.0,4.3
2020-05-01 18:00:00,18,14,14,0.0,2.0,12.0,0.0,0.0,1.0,5,5,2,2,4,2,6.15,108.0,96.0,140.0,2.333,4.0,11.4,roster,0,44.0,35.0,0.3056,43.56,2.4784,0.35,0.4386,3.1429,30.03,3.47,26.8,3.26,3.5
2020-05-01 19:00:00,19,12,12,0.0,3.0,9.0,0.0,0.0,1.0,3,4,1,1,2,1,7.15,147.0,114.0,180.0,3.0,4.0,11.4,roster,0,39.0,30.0,0.2566,25.06,2.1154,0.3,0.3509,3.25,25.74,1.74,13.4,4.19,4.5
2020-05-01 20:00:00,20,8,8,0.0,2.0,6.0,0.0,0.0,1.0,3,2,1,1,2,1,4.0,207.0,174.0,240.0,4.0,4.0,11.22,roster,0,26.0,20.0,0.1711,17.88,1.2293,0.2,0.1783,3.25,17.16,1.74,13.4,5.58,6.0
2020-05-01 21:00:00,21,12,12,0.0,4.0,8.0,0.0,0.0,1.0,7,7,2,0,2,0,3.9,168.0,102.0,234.0,3.9,4.0,11.22,roster,0,40.0,30.0,0.2632,12.92,3.0796,0.3,0.6239,3.3333,25.74,1.74,0.0,5.44,5.85
2020-05-01 22:00:00,22,17,17,2.0,7.0,8.0,0.0,0.0,1.0,8,8,5,0,5,0,4.9,113.0,88.0,162.0,4.9,3.0,6.5,roster,0,62.0,42.5,0.5905,24.57,6.0387,0.425,1.2308,3.6471,36.46,4.34,0.0,3.77,4.05
2020-05-01 23:00:00,23,21,21,4.0,6.0,10.0,1.0,0.0,1.0,7,7,8,0,8,0,5.9,145.5,99.0,222.0,5.9,3.0,6.5,roster,0,76.0,52.5,0.7917,37.15,5.7974,0.525,1.0769,3.619,45.04,6.95,0.0,5.16,5.55
2020-05-02 00:00:00,0,18,18,4.0,6.0,8.0,0.0,0.0,1.0,3,2,8,2,10,2,6.9,181.0,150.0,233.0,6.9,3.0,6.5,roster,0,68.0,45.0,0.7556,59.51,2.8624,0.45,0.3077,3.7778,38.61,8.68,26.8,5.42,5.825
2020-05-02 01:00:00,1,20,20,4.0,7.0,8.0,1.0,0.0,1.0,5,4,8,1,9,1,7.9,263.0,213.0,293.0,7.9,3.0,6.5,roster,0,74.0,50.0,0.7957,50.93,4.1269,0.5,0.6154,3.7,42.9,7.81,13.4,6.81,7.325
2020-05-02 02:00:00,2,16,16,3.0,7.0,6.0,0.0,0.0,1.0,0,0,10,0,10,0,8.9,301.0,270.0,353.0,8.9,3.0,6.5,roster,0,61.0,40.0,0.6778,31.21,1.525,0.4,0.0,3.8125,34.32,8.68,0.0,8.21,8.825
2020-05-02 03:00:00,3,17,17,3.0,7.0,6.0,0.0,1.0,1.0,2,2,10,0,10,0,9.9,361.0,330.0,413.0,9.9,3.0,6.5,roster,0,62.0,42.5,0.6889,34.75,2.6722,0.425,0.3077,3.6471,36.46,8.68,0.0,9.6,10.325
