ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2021-06-01 00:00:00,0,19,19,2.0,4.0,11.0,2.0,0.0,1.0,4,4,7,2,9,2,14.55,224.0,127.0,282.0,14.3,3.0,6.68,roster,0,63.0,47.5,0.6774,61.93,3.5605,0.475,0.5988,3.3158,40.75,7.81,26.8,6.56,7.05
2021-06-01 01:00:00,1,20,20,2.0,4.0,11.0,1.0,2.0,1.0,2,2,9,2,11,2,15.55,280.0,89.0,342.0,15.3,3.0,6.68,roster,0,63.0,50.0,0.7241,67.2,2.5181,0.5,0.2994,3.15,42.9,9.55,26.8,7.95,8.55
2021-06-01 02:00:00,2,22,22,2.0,4.0,13.0,2.0,1.0,1.0,4,4,9,2,11,2,16.55,340.0,149.0,402.0,16.3,3.0,6.68,roster,0,70.0,55.0,0.8046,72.89,3.6553,0.55,0.5988,3.1818,47.19,9.55,26.8,9.35,10.05
2021-06-01 03:00:00,3,21,21,2.0,4.0,12.0,2.0,1.0,1.0,1,1,9,2,11,2,17.55,400.0,191.0,462.0,17.3,3.0,6.68,roster,0,67.0,52.5,0.7701,72.14,2.1526,0.525,0.1497,3.1905,45.04,9.55,26.8,10.74,11.55
2021-06-01 04:00:00,4,21,21,2.0,5.0,10.0,2.0,2.0,1.0,4,4,8,2,10,2,18.55,462.0,251.0,522.0,18.3,3.0,6.68,roster,0,66.0,52.5,0.7333,72.66,3.532,0.525,0.5988,3.1429,45.04,8.68,26.8,12.14,13.05
2021-06-01 05:00:00,5,18,18,2.0,4.0,8.0,2.0,2.0,1.0,0,0,9,2,11,2,19.55,520.0,197.0,582.0,19.3,3.0,6.68,roster,0,56.0,45.0,0.6437,68.49,1.4,0.45,0.0,3.1111,38.61,9.55,26.8,13.53,14.55
2021-06-01 06:00:00,6,17,17,2.0,5.0,8.0,2.0,0.0,1.0,2,1,8,2,10,2,20.55,582.0,361.0,642.0,20.3,3.0,6.68,roster,0,58.0,42.5,0.6444,66.87,1.9607,0.425,0.1497,3.4118,36.46,8.68,26.8,14.93,16.05
2021-06-01 07:00:00,7,22,22,2.0,6.0,12.0,2.0,0.0,1.0,5,5,8,2,10,2,21.55,642.0,421.0,702.0,21.3,3.0,6.68,roster,0,74.0,55.0,0.8222,78.99,4.3677,0.55,0.7485,3.3636,47.19,8.68,26.8,16.32,17.55
2021-06-01 08:00:00,8,22,22,2.0,6.0,11.0,3.0,0.0,1.0,3,3,9,2,11,2,22.3,700.0,377.0,762.0,22.3,3.0,6.68,roster,0,73.0,55.0,0.8391,81.26,3.3152,0.55,0.4491,3.3182,47.19,9.55,26.8,17.72,19.05
2021-06-01 09:00:00,9,20,20,3.0,6.0,9.0,1.0,1.0,1.0,7,6,6,2,8,2,23.3,767.5,760.0,847.0,23.3,3.0,6.68,roster,0,69.0,50.0,0.7188,76.34,4.8238,0.5,0.8982,3.45,42.9,6.95,26.8,19.69,21.175
