ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-01-01 00:00:00,0,19,19,0.0,9.0,9.0,0.0,1.0,1.0,7,6,4,1,5,1,14.217,202.0,197.0,796.0,13.75,3.0,8.39,roster,0,64.0,47.5,0.6095,57.0,4.0089,0.475,0.7151,3.3684,40.75,4.34,13.4,18.51,19.9
2023-01-01 01:00:00,1,21,21,0.0,9.0,11.0,0.0,1.0,1.0,4,4,6,1,7,1,15.217,257.0,79.0,856.0,14.75,3.0,8.39,roster,0,70.0,52.5,0.7071,64.43,3.3392,0.525,0.4768,3.3333,45.04,6.08,13.4,19.9,21.4
2023-01-01 02:00:00,2,18,18,0.0,8.0,8.0,1.0,1.0,1.0,5,5,5,1,6,1,15.75,319.5,139.0,916.0,15.75,3.0,8.39,roster,0,59.0,45.0,0.5784,58.52,3.4284,0.45,0.5959,3.2778,38.61,5.21,13.4,21.3,22.9
2023-01-01 03:00:00,3,20,20,1.0,9.0,8.0,1.0,1.0,1.0,3,3,8,1,9,1,16.75,199.0,116.0,382.0,16.75,3.0,8.39,roster,0,68.0,50.0,0.7312,53.0,2.9157,0.5,0.3576,3.4,42.9,7.81,13.4,8.88,9.55
2023-01-01 04:00:00,4,25,25,1.0,10.0,11.0,2.0,1.0,1.0,9,7,9,1,10,1,17.75,250.5,129.0,442.0,17.75,3.0,8.39,roster,0,83.0,62.5,0.9222,65.98,4.845,0.625,0.8343,3.32,53.62,8.68,13.4,10.28,11.05
2023-01-01 05:00:00,5,27,27,1.0,10.0,13.0,2.0,1.0,1.0,6,6,9,1,10,1,18.75,310.5,189.0,502.0,18.75,3.0,8.39,roster,0,89.0,67.5,0.9889,71.67,4.5823,0.675,0.7151,3.2963,57.92,8.68,13.4,11.67,12.55
2023-01-01 06:00:00,6,23,23,1.0,10.0,10.0,1.0,1.0,1.0,2,1,8,2,10,2,19.75,370.5,249.0,562.0,19.75,3.0,8.39,roster,0,78.0,57.5,0.8667,77.88,2.3542,0.575,0.1192,3.3913,49.33,8.68,26.8,13.07,14.05
2023-01-01 07:00:00,7,20,20,1.0,10.0,7.0,1.0,1.0,1.0,1,1,9,2,11,2,20.75,422.0,280.0,622.0,20.75,3.0,8.39,roster,0,69.0,50.0,0.7931,73.71,2.1362,0.5,0.1192,3.45,42.9,9.55,26.8,14.46,15.55
2023-01-01 08:00:00,8,23,23,1.0,11.0,8.0,2.0,1.0,1.0,6,6,9,2,11,2,21.75,482.0,340.0,682.0,21.75,3.0,7.04,roster,0,78.0,57.5,0.8966,81.54,4.8403,0.575,0.8523,3.3913,49.33,9.55,26.8,15.86,17.05
2023-01-01 09:00:00,9,24,24,1.0,10.0,12.0,0.0,1.0,1.0,8,7,9,2,11,2,22.75,429.0,214.0,742.0,22.75,3.0,7.04,roster,0,82.0,60.0,0.9425,85.08,5.4473,0.6,0.9943,3.4167,51.48,9.55,26.8,17.25,18.55
2023-01-01 10:00:00,10,18,18,0.0,7.0,10.0,1.0,0.0,1.0,9,6,6,1,7,1,23.267,274.0,126.0,802.0,23.267,4.0,10.29,roster,0,60.0,45.0,0.4545,56.73,3.4436,0.45,0.5831,3.3333,38.61,6.08,13.4,18.65,20.05
2023-01-01 11:00:00,11,16,16,0.0,8.0,8.0,0.0,0.0,1.0,10,11,3,1,4,1,24.267,512.0,162.0,1456.0,24.267,4.0,10.29,roster,0,56.0,40.0,0.3889,65.05,5.1415,0.4,1.069,3.5,34.32,3.47,13.4,33.85,36.4
2023-01-01 12:00:00,12,24,24,0.0,9.0,12.0,3.0,0.0,1.0,16,11,5,1,6,1,25.267,174.5,87.0,922.0,25.267,4.0,10.29,roster,0,78.0,60.0,0.5735,71.53,5.4242,0.6,1.069,3.25,51.48,5.21,13.4,21.44,23.05
2023-01-01 13:00:00,13,27,27,1.0,8.0,18.0,0.0,0.0,1.0,14,12,6,1,7,1,26.267,130.0,71.0,982.0,26.267,4.0,10.29,roster,0,91.0,67.5,0.6894,80.22,6.2055,0.675,1.1662,3.3704,57.92,6.08,13.4,22.83,24.55
2023-01-01 14:00:00,14,35,35,3.0,8.0,21.0,3.0,0.0,1.0,19,15,7,1,8,1,27.267,150.5,121.0,1042.0,27.267,4.0,10.29,roster,0,116.0,87.5,0.9062,99.65,7.7313,0.875,1.4577,3.3143,75.08,6.95,13.4,24.23,26.05
2023-01-01 15:00:00,15,39,39,3.0,8.0,26.0,2.0,0.0,1.0,18,15,7,1,8,1,28.267,179.5,124.0,402.0,28.267,4.0,10.29,roster,0,129.0,97.5,1.0078,93.35,8.0467,0.975,1.4577,3.3077,83.66,6.95,13.4,9.35,10.05
2023-01-01 16:00:00,16,40,40,4.0,8.0,28.0,0.0,0.0,1.0,16,14,10,1,11,1,29.267,178.0,116.0,241.0,29.267,4.0,10.29,roster,0,136.0,100.0,1.1724,94.35,8.0259,1.0,1.3605,3.4,85.8,9.55,13.4,5.6,6.025
2023-01-01 17:00:00,17,37,37,4.0,8.0,22.0,3.0,0.0,1.0,13,10,14,1,15,1,30.267,179.0,114.0,298.0,30.267,4.0,10.29,roster,0,124.0,92.5,1.24,92.72,6.3569,0.925,0.9718,3.3514,79.36,13.02,13.4,6.93,7.45
2023-01-01 18:00:00,18,34,34,3.0,7.0,21.0,3.0,0.0,1.0,12,10,14,0,14,0,9.7,233.0,151.0,304.0,9.7,4.0,10.29,roster,0,112.0,85.0,1.0769,72.15,6.0013,0.85,0.9718,3.2941,72.93,12.16,0.0,7.07,7.6
2023-01-01 19:00:00,19,32,32,1.0,7.0,21.0,3.0,0.0,1.0,16,12,11,0,11,0,10.7,211.0,136.0,299.0,10.7,4.0,10.29,roster,0,102.0,80.0,0.8793,65.14,6.2672,0.8,1.1662,3.1875,68.64,9.55,0.0,6.95,7.475
2023-01-01 20:00:00,20,32,32,1.0,3.0,22.0,5.0,1.0,1.0,16,15,5,0,5,0,11.7,196.0,167.0,251.0,11.7,4.0,10.07,roster,0,94.0,80.0,0.6714,58.82,6.7256,0.8,1.4896,2.9375,68.64,4.34,0.0,5.84,6.275
2023-01-01 21:00:00,21,31,31,2.0,3.0,24.0,2.0,0.0,1.0,18,16,6,1,7,1,7.733,180.0,103.0,256.0,5.183,4.0,10.07,roster,0,98.0,77.5,0.7424,71.93,7.4729,0.775,1.5889,3.1613,66.5,6.08,13.4,5.95,6.4
2023-01-01 22:00:00,22,33,33,1.0,2.0,27.0,3.0,0.0,1.0,16,15,7,1,8,1,8.733,205.5,163.0,316.0,6.183,3.0,6.82,roster,0,100.0,82.5,1.0417,78.48,9.1649,0.825,2.1994,3.0303,70.78,6.95,13.4,7.35,7.9
2023-01-01 23:00:00,23,26,26,0.0,0.0,25.0,1.0,0.0,1.0,9,9,6,0,6,0,9.733,265.5,169.0,347.0,7.183,3.0,6.82,roster,0,77.0,65.0,0.7549,49.05,5.8332,0.65,1.3196,2.9615,55.77,5.21,0.0,8.07,8.675
2023-01-02 00:00:00,0,16,16,0.0,0.0,15.0,1.0,0.0,1.0,4,2,5,0,5,0,10.733,360.0,229.0,407.0,8.183,3.0,6.82,roster,0,47.0,40.0,0.4476,28.12,2.0364,0.4,0.2933,2.9375,34.32,4.34,0.0,9.46,10.175
