ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2025-01-01 00:00:00,0,36,36,2.0,5.0,26.0,3.0,0.0,1.0,6,6,20,1,21,1,15.517,267.0,198.0,563.0,15.517,3.0,6.8,roster,0,114.0,90.0,2.0,101.94,5.6441,0.9,0.8824,3.1667,77.22,18.23,13.4,13.09,14.075
2025-01-01 01:00:00,1,33,33,2.0,5.0,25.0,1.0,0.0,1.0,3,2,20,1,21,1,16.517,327.0,258.0,623.0,16.517,3.0,6.8,roster,0,107.0,82.5,1.8772,96.9,3.6287,0.825,0.2941,3.2424,70.78,18.23,13.4,14.48,15.575
2025-01-01 02:00:00,2,32,32,1.0,6.0,24.0,1.0,0.0,1.0,4,4,19,0,19,0,17.517,405.0,318.0,803.0,17.517,3.0,6.8,roster,0,103.0,80.0,1.6349,83.81,4.4684,0.8,0.5882,3.2188,68.64,16.5,0.0,18.67,20.075
2025-01-01 03:00:00,3,34,34,1.0,6.0,26.0,1.0,0.0,1.0,3,3,19,0,19,0,18.517,465.0,378.0,863.0,18.517,3.0,6.8,roster,0,109.0,85.0,1.7302,89.49,4.1394,0.85,0.4412,3.2059,72.93,16.5,0.0,20.06,21.575
2025-01-01 04:00:00,4,33,33,1.0,6.0,25.0,1.0,0.0,1.0,4,3,19,0,19,0,19.517,525.0,438.0,923.0,19.517,3.0,6.8,roster,0,106.0,82.5,1.6825,88.74,4.0671,0.825,0.4412,3.2121,70.78,16.5,0.0,21.46,23.075
2025-01-01 05:00:00,5,31,31,1.0,6.0,23.0,1.0,0.0,1.0,3,3,19,0,19,0,20.517,585.0,498.0,983.0,20.517,3.0,6.8,roster,0,100.0,77.5,1.5873,85.85,3.9231,0.775,0.4412,3.2258,66.5,16.5,0.0,22.85,24.575
2025-01-01 06:00:00,6,32,32,1.0,6.0,24.0,1.0,0.0,1.0,2,2,20,0,20,0,21.517,636.0,558.0,1043.0,21.517,3.0,6.8,roster,0,103.0,80.0,1.7167,90.26,3.5217,0.8,0.2941,3.2188,68.64,17.37,0.0,24.25,26.075
2025-01-01 07:00:00,7,29,29,1.0,6.0,21.0,1.0,0.0,1.0,1,0,20,0,20,0,22.517,696.0,618.0,1103.0,22.517,3.0,6.8,roster,0,94.0,72.5,1.5667,85.22,2.35,0.725,0.0,3.2414,62.2,17.37,0.0,25.64,27.575
2025-01-01 08:00:00,8,34,34,1.0,6.0,26.0,1.0,0.0,1.0,6,6,20,0,20,0,23.517,756.0,678.0,1163.0,23.517,3.0,7.74,roster,0,109.0,85.0,1.8167,97.34,5.2102,0.85,0.7752,3.2059,72.93,17.37,0.0,27.04,29.075
2025-01-01 09:00:00,9,37,37,1.0,6.0,28.0,2.0,0.0,1.0,5,5,21,0,21,0,24.517,807.0,717.0,1103.0,24.517,3.0,7.74,roster,0,117.0,92.5,2.0526,103.24,4.9677,0.925,0.646,3.1622,79.36,18.23,0.0,25.64,27.575
2025-01-01 10:00:00,10,36,36,1.0,6.0,28.0,1.0,0.0,1.0,8,7,19,0,19,0,25.517,825.0,701.0,1093.0,25.517,4.0,11.44,roster,0,115.0,90.0,1.369,99.13,4.8296,0.9,0.6119,3.1944,77.22,16.5,0.0,25.41,27.325
2025-01-01 11:00:00,11,33,33,1.0,7.0,24.0,1.0,0.0,1.0,9,8,16,0,16,0,26.517,880.0,752.0,1153.0,26.517,4.0,11.44,roster,0,107.0,82.5,1.1146,91.49,4.9424,0.825,0.6993,3.2424,70.78,13.89,0.0,26.81,28.825
2025-01-01 12:00:00,12,32,32,1.0,5.0,25.0,1.0,0.0,1.0,10,9,13,1,14,1,26.633,621.0,135.0,945.0,26.633,4.0,11.44,roster,0,102.0,80.0,0.9808,96.17,5.0576,0.8,0.7867,3.1875,68.64,12.16,13.4,21.97,23.625
2025-01-01 13:00:00,13,33,33,1.0,6.0,25.0,1.0,0.0,1.0,11,10,15,1,16,1,27.633,285.0,153.0,995.0,27.633,4.0,11.44,roster,0,106.0,82.5,1.1042,101.21,5.4578,0.825,0.8741,3.2121,70.78,13.89,13.4,23.13,24.875
2025-01-01 14:00:00,14,38,38,1.0,4.0,29.0,4.0,0.0,1.0,15,14,12,0,12,0,22.217,265.0,213.0,941.0,22.217,4.0,11.44,roster,0,116.0,95.0,1.0357,93.81,6.6357,0.95,1.2238,3.0526,81.51,10.42,0.0,21.88,23.525
2025-01-01 15:00:00,15,34,34,1.0,6.0,25.0,2.0,0.0,1.0,13,10,12,0,12,0,23.217,325.0,193.0,1001.0,23.217,4.0,11.44,roster,0,108.0,85.0,0.9643,86.62,5.4766,0.85,0.8741,3.1765,72.93,10.42,0.0,23.27,25.025
2025-01-01 16:00:00,16,34,34,1.0,6.0,26.0,1.0,0.0,1.0,9,9,10,0,10,0,22.4,385.0,239.0,670.0,19.583,4.0,11.44,roster,0,109.0,85.0,0.9083,77.19,5.2471,0.85,0.7867,3.2059,72.93,8.68,0.0,15.58,16.75
