ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2025-10-01 00:00:00,0,43,43,2.0,8.0,30.0,3.0,0.0,1.0,8,7,25,2,27,2,28.767,559.0,338.0,741.0,28.767,3.0,6.36,roster,0,138.0,107.5,3.5385,139.71,6.9823,1.075,1.1006,3.2093,92.24,23.44,26.8,17.23,18.525
2025-10-01 01:00:00,1,41,41,2.0,8.0,30.0,1.0,0.0,1.0,4,4,28,2,30,2,29.767,598.0,377.0,797.0,29.767,3.0,6.36,roster,0,134.0,102.5,4.4667,139.32,5.4055,1.025,0.6289,3.2683,87.94,26.05,26.8,18.53,19.925
2025-10-01 02:00:00,2,41,41,2.0,7.0,31.0,1.0,0.0,1.0,5,5,27,1,28,1,30.767,669.5,452.0,861.0,30.767,3.0,6.36,roster,0,133.0,102.5,3.6944,125.68,5.8752,1.025,0.7862,3.2439,87.94,24.31,13.4,20.02,21.525
2025-10-01 03:00:00,3,36,36,2.0,6.0,27.0,1.0,0.0,1.0,1,1,27,1,28,1,31.767,729.5,512.0,921.0,31.767,3.0,6.36,roster,0,117.0,90.0,3.25,116.35,3.436,0.9,0.1572,3.25,77.22,24.31,13.4,21.41,23.025
2025-10-01 04:00:00,4,34,34,2.0,6.0,26.0,0.0,0.0,1.0,0,0,27,1,28,1,32.767,789.5,572.0,981.0,32.767,3.0,6.36,roster,0,112.0,85.0,3.1111,113.45,2.8,0.85,0.0,3.2941,72.93,24.31,13.4,22.81,24.525
2025-10-01 05:00:00,5,36,36,2.0,7.0,27.0,0.0,0.0,1.0,6,4,27,1,28,1,33.767,849.5,632.0,1041.0,33.767,3.0,6.36,roster,0,119.0,90.0,3.3056,119.14,5.054,0.9,0.6289,3.3056,77.22,24.31,13.4,24.2,26.025
2025-10-01 06:00:00,6,38,38,2.0,8.0,28.0,0.0,0.0,1.0,2,2,27,1,28,1,34.767,909.5,692.0,1101.0,34.767,3.0,6.36,roster,0,126.0,95.0,3.5,124.82,4.1927,0.95,0.3145,3.3158,81.51,24.31,13.4,25.6,27.525
2025-10-01 07:00:00,7,38,38,2.0,8.0,26.0,2.0,0.0,1.0,5,4,28,2,30,2,35.767,918.5,731.0,1157.0,35.767,3.0,6.36,roster,0,124.0,95.0,4.1333,141.26,5.1523,0.95,0.6289,3.2632,81.51,26.05,26.8,26.9,28.925
2025-10-01 08:00:00,8,41,41,2.0,8.0,28.0,3.0,0.0,1.0,4,4,28,2,30,2,36.767,978.5,791.0,1217.0,36.767,3.0,7.21,roster,0,132.0,102.5,4.4,149.09,5.0861,1.025,0.5548,3.2195,87.94,26.05,26.8,28.3,30.425
2025-10-01 09:00:00,9,44,44,2.0,7.0,34.0,1.0,0.0,1.0,10,9,28,1,29,1,37.767,1080.0,857.0,1277.0,37.767,3.0,7.21,roster,0,142.0,110.0,4.303,142.65,7.5785,1.1,1.2483,3.2273,94.38,25.18,13.4,29.69,31.925
