ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2025-06-01 00:00:00,0,29,29,1.0,5.0,17.0,5.0,1.0,1.0,6,6,10,1,11,1,7.567,183.0,135.0,270.0,4.667,3.0,6.67,roster,0,87.0,72.5,1.0,71.43,4.8737,0.725,0.8996,3.0,62.2,9.55,13.4,6.28,6.75
2025-06-01 01:00:00,1,30,30,2.0,7.0,17.0,3.0,1.0,1.0,7,7,10,2,12,2,8.567,226.0,195.0,330.0,5.667,3.0,6.67,roster,0,96.0,75.0,1.1429,89.24,5.7583,0.75,1.0495,3.2,64.35,10.42,26.8,7.67,8.25
2025-06-01 02:00:00,2,34,34,2.0,8.0,18.0,5.0,1.0,1.0,7,6,12,3,15,3,9.567,263.0,147.0,377.0,6.667,3.0,6.67,roster,0,107.0,85.0,1.4267,114.92,5.5059,0.85,0.8996,3.1471,72.93,13.02,40.2,8.77,9.425
2025-06-01 03:00:00,3,34,34,2.0,10.0,19.0,2.0,1.0,1.0,7,6,14,3,17,3,10.567,315.0,176.0,395.0,7.667,3.0,6.67,roster,0,112.0,85.0,1.6232,117.07,5.7632,0.85,0.8996,3.2941,72.93,14.76,40.2,9.18,9.875
2025-06-01 04:00:00,4,31,31,2.0,10.0,17.0,1.0,1.0,1.0,4,4,14,3,17,3,11.567,375.0,236.0,455.0,8.667,3.0,6.67,roster,0,104.0,77.5,1.5072,112.03,4.6119,0.775,0.5997,3.3548,66.5,14.76,40.2,10.58,11.375
2025-06-01 05:00:00,5,33,33,2.0,9.0,18.0,3.0,1.0,1.0,8,6,14,3,17,3,12.567,435.0,296.0,515.0,9.667,3.0,6.67,roster,0,107.0,82.5,1.5507,117.72,5.5917,0.825,0.8996,3.2424,70.78,14.76,40.2,11.97,12.875
2025-06-01 06:00:00,6,29,29,2.0,9.0,16.0,1.0,1.0,1.0,0,0,15,3,18,3,13.567,493.5,317.0,575.0,10.667,3.0,6.67,roster,0,97.0,72.5,1.4697,111.4,2.425,0.725,0.0,3.3448,62.2,15.63,40.2,13.37,14.375
2025-06-01 07:00:00,7,33,33,2.0,9.0,19.0,2.0,1.0,1.0,4,4,15,3,18,3,14.567,553.5,377.0,635.0,11.667,3.0,6.67,roster,0,108.0,82.5,1.6364,121.38,4.6627,0.825,0.5997,3.2727,70.78,15.63,40.2,14.76,15.875
2025-06-01 08:00:00,8,31,31,2.0,7.0,20.0,0.0,2.0,1.0,7,6,16,3,19,3,15.567,612.0,426.0,695.0,12.667,3.0,7.12,roster,0,100.0,77.5,1.5873,119.35,5.2184,0.775,0.8427,3.2258,66.5,16.5,40.2,16.16,17.375
2025-06-01 09:00:00,9,36,36,3.0,8.0,19.0,4.0,2.0,1.0,9,8,16,3,19,3,16.567,672.0,486.0,755.0,13.667,3.0,7.12,roster,0,114.0,90.0,1.8095,131.47,6.4081,0.9,1.1236,3.1667,77.22,16.5,40.2,17.55,18.875
