ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2024-12-01 00:00:00,0,20,20,1.0,5.0,11.0,3.0,0.0,1.0,6,5,9,2,11,2,18.533,190.0,136.0,242.0,5.267,3.0,7.33,roster,0,64.0,50.0,0.7356,64.88,3.7828,0.5,0.6821,3.2,42.9,9.55,26.8,5.63,6.05
2024-12-01 01:00:00,1,25,25,1.0,7.0,16.0,1.0,0.0,1.0,11,9,11,2,13,2,19.533,212.0,134.0,264.0,6.267,3.0,7.33,roster,0,83.0,62.5,1.0247,77.85,6.1514,0.625,1.2278,3.32,53.62,11.29,26.8,6.14,6.6
2024-12-01 02:00:00,2,22,22,0.0,6.0,15.0,1.0,0.0,1.0,4,2,12,2,14,2,20.533,264.0,163.0,324.0,7.267,3.0,7.33,roster,0,71.0,55.0,0.9103,73.68,2.6556,0.55,0.2729,3.2273,47.19,12.16,26.8,7.53,8.1
2024-12-01 03:00:00,3,22,22,0.0,6.0,15.0,1.0,0.0,1.0,5,4,13,1,14,1,21.533,324.0,223.0,384.0,8.267,3.0,7.33,roster,0,71.0,55.0,0.9103,61.67,3.5361,0.55,0.5457,3.2273,47.19,12.16,13.4,8.93,9.6
2024-12-01 04:00:00,4,21,21,0.0,6.0,14.0,1.0,0.0,1.0,1,0,15,0,15,0,22.533,314.0,210.0,444.0,9.267,3.0,7.33,roster,0,68.0,52.5,0.9067,48.39,1.7,0.525,0.0,3.2381,45.04,13.02,0.0,10.32,11.1
2024-12-01 05:00:00,5,21,21,0.0,6.0,14.0,1.0,0.0,1.0,1,1,15,0,15,0,23.533,374.0,270.0,504.0,10.267,3.0,7.33,roster,0,68.0,52.5,0.9067,49.79,2.1418,0.525,0.1364,3.2381,45.04,13.02,0.0,11.72,12.6
2024-12-01 06:00:00,6,25,25,0.0,6.0,17.0,2.0,0.0,1.0,5,5,15,0,15,0,24.533,434.0,330.0,564.0,11.267,3.0,7.33,roster,0,79.0,62.5,1.0533,59.76,4.1305,0.625,0.6821,3.16,53.62,13.02,0.0,13.11,14.1
2024-12-01 07:00:00,7,23,23,0.0,6.0,16.0,1.0,0.0,1.0,3,2,15,0,15,0,25.533,494.0,390.0,624.0,12.267,3.0,7.33,roster,0,74.0,57.5,0.9867,56.87,2.7279,0.575,0.2729,3.2174,49.33,13.02,0.0,14.51,15.6
2024-12-01 08:00:00,8,25,25,0.0,6.0,17.0,2.0,0.0,1.0,4,5,15,0,15,0,26.533,554.0,450.0,684.0,13.267,3.0,7.04,roster,0,79.0,62.5,1.0533,62.55,4.2193,0.625,0.7102,3.16,53.62,13.02,0.0,15.9,17.1
2024-12-01 09:00:00,9,31,31,0.0,6.0,23.0,2.0,0.0,1.0,7,7,17,0,17,0,27.533,608.0,476.0,736.0,14.267,3.0,7.04,roster,0,97.0,77.5,1.4058,78.37,5.5363,0.775,0.9943,3.129,66.5,14.76,0.0,17.11,18.4
