ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-07-01 00:00:00,0,32,32,1.0,7.0,21.0,3.0,0.0,1.0,9,8,13,4,17,4,38.633,703.0,454.0,1575.0,38.633,3.0,6.41,roster,0,102.0,80.0,1.4783,153.62,6.5282,0.8,1.248,3.1875,68.64,14.76,53.6,36.62,39.375
2023-07-01 01:00:00,1,28,28,1.0,8.0,17.0,2.0,0.0,1.0,3,3,13,5,18,5,39.633,743.0,399.0,1635.0,39.633,3.0,6.41,roster,0,92.0,70.0,1.3939,160.7,3.8378,0.7,0.468,3.2857,60.06,15.63,67.0,38.01,40.875
2023-07-01 02:00:00,2,25,25,1.0,8.0,14.0,2.0,0.0,1.0,5,2,13,5,18,5,40.633,803.0,459.0,1695.0,40.633,3.0,6.41,roster,0,83.0,62.5,1.2576,155.66,3.1109,0.625,0.312,3.32,53.62,15.63,67.0,39.41,42.375
2023-07-01 03:00:00,3,22,22,1.0,6.0,15.0,0.0,0.0,1.0,2,2,13,4,17,4,41.633,883.0,634.0,1755.0,41.633,3.0,6.41,roster,0,74.0,55.0,1.0725,136.35,2.8995,0.55,0.312,3.3636,47.19,14.76,53.6,40.8,43.875
2023-07-01 04:00:00,4,28,28,1.0,6.0,17.0,4.0,0.0,1.0,7,6,13,4,17,4,42.633,943.0,694.0,1815.0,42.633,3.0,6.41,roster,0,88.0,70.0,1.2754,150.62,5.1418,0.7,0.936,3.1429,60.06,14.76,53.6,42.2,45.375
2023-07-01 05:00:00,5,23,23,1.0,6.0,14.0,2.0,0.0,1.0,1,1,14,4,18,4,43.633,983.0,639.0,1875.0,43.633,3.0,6.41,roster,0,75.0,57.5,1.1364,142.16,2.3837,0.575,0.156,3.2609,49.33,15.63,53.6,43.59,46.875
2023-07-01 06:00:00,6,22,22,1.0,5.0,14.0,2.0,0.0,1.0,3,2,14,3,17,3,44.633,1063.0,699.0,1935.0,44.633,3.0,6.41,roster,0,71.0,55.0,1.029,127.14,2.7819,0.55,0.312,3.2273,47.19,14.76,40.2,44.99,48.375
2023-07-01 07:00:00,7,25,25,1.0,5.0,15.0,4.0,0.0,1.0,5,4,15,3,18,3,45.633,1103.0,532.0,1995.0,45.633,3.0,6.41,roster,0,78.0,62.5,1.1818,135.84,3.897,0.625,0.624,3.12,53.62,15.63,40.2,46.38,49.875
2023-07-01 08:00:00,8,26,26,1.0,6.0,16.0,3.0,0.0,1.0,5,4,17,3,20,3,46.633,1089.0,579.0,2055.0,46.633,3.0,6.65,roster,0,83.0,65.0,1.3833,141.11,3.9952,0.65,0.6015,3.1923,55.77,17.37,40.2,47.78,51.375
2023-07-01 09:00:00,9,30,30,1.0,6.0,22.0,1.0,0.0,1.0,9,7,17,3,20,3,47.633,1107.5,575.0,2115.0,47.633,3.0,6.65,roster,0,97.0,75.0,1.6167,151.09,5.8285,0.75,1.0526,3.2333,64.35,17.37,40.2,49.17,52.875
2023-07-01 10:00:00,10,36,36,1.0,5.0,28.0,2.0,0.0,1.0,11,9,15,3,18,3,48.633,1283.0,402.0,2175.0,48.633,4.0,9.69,roster,0,113.0,90.0,1.2841,163.62,5.7404,0.9,0.9288,3.1389,77.22,15.63,40.2,50.57,54.375
2023-07-01 11:00:00,11,38,38,0.0,5.0,31.0,2.0,0.0,1.0,11,9,13,3,16,3,43.933,1227.5,266.0,2235.0,43.933,4.0,9.69,roster,0,117.0,95.0,1.2188,167.57,5.7847,0.95,0.9288,3.0789,81.51,13.89,40.2,51.96,55.875
2023-07-01 12:00:00,12,38,38,0.0,4.0,31.0,3.0,0.0,1.0,11,11,10,2,12,2,44.933,348.0,285.0,1423.0,44.933,4.0,9.69,roster,0,115.0,95.0,1.0268,131.81,6.3104,0.95,1.1352,3.0263,81.51,10.42,26.8,33.08,35.575
2023-07-01 13:00:00,13,42,42,0.0,4.0,36.0,2.0,0.0,1.0,15,14,8,2,10,2,45.933,379.5,230.0,1483.0,45.933,4.0,9.69,roster,0,128.0,105.0,1.0667,140.05,7.6032,1.05,1.4448,3.0476,90.09,8.68,26.8,34.48,37.075
2023-07-01 14:00:00,14,37,37,0.0,5.0,30.0,2.0,0.0,1.0,9,9,12,2,14,2,46.933,347.5,117.0,490.0,46.933,4.0,9.69,roster,0,114.0,92.5,1.0962,109.71,5.7117,0.925,0.9288,3.0811,79.36,12.16,26.8,11.39,12.25
