ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-12-01 00:00:00,0,40,40,1.0,12.0,25.0,2.0,0.0,1.0,6,6,24,0,24,0,31.9,743.0,328.0,880.0,31.9,3.0,7.19,roster,0,132.0,100.0,2.75,107.1,6.0538,1.0,0.8345,3.3,85.8,20.84,0.0,20.46,22.0
2023-12-01 01:00:00,1,39,39,1.0,11.0,24.0,3.0,0.0,1.0,5,4,26,0,26,0,32.9,789.5,371.0,931.0,32.9,3.0,7.19,roster,0,127.0,97.5,3.0238,107.88,4.9866,0.975,0.5563,3.2564,83.66,22.58,0.0,21.65,23.275
2023-12-01 02:00:00,2,38,38,2.0,11.0,20.0,5.0,0.0,1.0,5,4,26,0,26,0,33.9,849.5,431.0,991.0,33.9,3.0,7.19,roster,0,124.0,95.0,2.9524,107.13,4.9154,0.95,0.5563,3.2632,81.51,22.58,0.0,23.04,24.775
2023-12-01 03:00:00,3,37,37,1.0,11.0,21.0,4.0,0.0,1.0,4,4,26,0,26,0,34.9,909.5,491.0,1051.0,34.9,3.0,7.19,roster,0,120.0,92.5,2.8571,106.38,4.8043,0.925,0.5563,3.2432,79.36,22.58,0.0,24.44,26.275
2023-12-01 04:00:00,4,37,37,1.0,12.0,21.0,3.0,0.0,1.0,3,2,28,0,28,0,35.9,919.0,522.0,1111.0,35.9,3.0,7.19,roster,0,122.0,92.5,3.3889,109.51,3.9672,0.925,0.2782,3.2973,79.36,24.31,0.0,25.83,27.775
2023-12-01 05:00:00,5,36,36,1.0,12.0,20.0,3.0,0.0,1.0,1,0,29,0,29,0,36.9,933.0,564.0,1161.0,36.9,3.0,7.19,roster,0,119.0,90.0,3.6061,109.39,2.975,0.9,0.0,3.3056,77.22,25.18,0.0,26.99,29.025
2023-12-01 06:00:00,6,42,42,1.0,13.0,25.0,3.0,0.0,1.0,6,6,29,0,29,0,37.9,993.0,624.0,1221.0,37.9,3.0,7.19,roster,0,138.0,105.0,4.1818,123.66,6.1919,1.05,0.8345,3.2857,90.09,25.18,0.0,28.39,30.525
2023-12-01 07:00:00,7,44,44,2.0,14.0,25.0,3.0,0.0,1.0,5,5,31,0,31,0,38.9,755.0,506.0,1281.0,38.9,3.0,7.19,roster,0,147.0,110.0,5.4444,131.08,5.9983,1.1,0.6954,3.3409,94.38,26.92,0.0,29.78,32.025
2023-12-01 08:00:00,8,47,47,2.0,14.0,28.0,3.0,0.0,1.0,7,7,33,1,34,1,39.9,810.0,494.0,1318.0,39.9,3.0,6.66,roster,0,156.0,117.5,8.6667,154.38,7.3886,1.175,1.0511,3.3191,100.82,29.52,13.4,30.64,32.95
2023-12-01 09:00:00,9,45,45,1.0,14.0,28.0,2.0,0.0,1.0,4,3,30,2,32,2,40.9,857.0,379.0,1349.0,40.9,3.0,6.66,roster,0,149.0,112.5,6.2083,162.48,5.2165,1.125,0.4505,3.3111,96.52,27.79,26.8,31.36,33.725
2023-12-01 10:00:00,10,38,38,0.0,13.0,24.0,1.0,0.0,1.0,5,5,27,0,27,0,41.9,928.0,614.0,1438.0,41.9,4.0,10.36,roster,0,126.0,95.0,2.4231,118.39,4.7503,0.95,0.4826,3.3158,81.51,23.44,0.0,33.43,35.95
2023-12-01 11:00:00,11,35,35,0.0,11.0,23.0,1.0,0.0,1.0,7,6,25,0,25,0,42.9,942.0,499.0,1456.0,42.9,4.0,10.36,roster,0,115.0,87.5,1.9167,110.63,4.7779,0.875,0.5792,3.2857,75.08,21.71,0.0,33.85,36.4
2023-12-01 12:00:00,12,37,37,0.0,12.0,23.0,2.0,0.0,1.0,10,9,23,1,24,1,43.9,838.5,390.0,1558.0,43.9,4.0,10.36,roster,0,121.0,92.5,1.8906,129.83,5.866,0.925,0.8687,3.2703,79.36,20.84,13.4,36.22,38.95
2023-12-01 13:00:00,13,31,31,0.0,9.0,20.0,2.0,0.0,1.0,9,7,14,2,16,2,44.9,464.0,165.0,1514.0,44.9,4.0,10.36,roster,0,100.0,77.5,1.0417,122.39,4.6796,0.775,0.6757,3.2258,66.5,13.89,26.8,35.2,37.85
2023-12-01 14:00:00,14,28,28,0.0,8.0,18.0,2.0,0.0,1.0,7,6,12,2,14,2,42.783,430.5,214.0,637.0,42.783,4.0,10.36,roster,0,90.0,70.0,0.8654,93.83,4.1116,0.7,0.5792,3.2143,60.06,12.16,26.8,14.81,15.925
2023-12-01 15:00:00,15,26,26,0.0,7.0,18.0,1.0,0.0,1.0,7,6,12,1,13,1,43.783,492.0,274.0,697.0,43.783,4.0,10.36,roster,0,84.0,65.0,0.7778,76.66,3.9711,0.65,0.5792,3.2308,55.77,11.29,13.4,16.21,17.425
2023-12-01 16:00:00,16,24,24,0.0,1.0,22.0,1.0,0.0,1.0,11,9,6,2,8,2,10.5,205.5,112.0,345.0,10.5,4.0,10.36,roster,0,72.0,60.0,0.5625,73.25,4.4062,0.6,0.8687,3.0,51.48,6.95,26.8,8.02,8.625
2023-12-01 17:00:00,17,22,22,1.0,3.0,17.0,1.0,0.0,1.0,5,5,10,2,12,2,11.5,167.0,112.0,394.0,11.5,4.0,10.36,roster,0,70.0,55.0,0.625,73.57,3.2856,0.55,0.4826,3.1818,47.19,10.42,26.8,9.16,9.85
