ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-10-01 00:00:00,0,25,25,0.0,7.0,18.0,0.0,0.0,1.0,11,6,11,0,11,0,23.6,242.0,155.0,318.0,17.283,3.0,6.6,roster,0,82.0,62.5,0.9425,50.57,5.0318,0.625,0.9091,3.28,53.62,9.55,0.0,7.39,7.95
2023-10-01 01:00:00,1,25,25,0.0,6.0,18.0,1.0,0.0,1.0,6,5,12,0,12,0,24.6,285.5,215.0,378.0,18.283,3.0,6.6,roster,0,80.0,62.5,0.9524,52.83,4.4242,0.625,0.7576,3.2,53.62,10.42,0.0,8.79,9.45
2023-10-01 02:00:00,2,26,26,0.0,4.0,18.0,4.0,0.0,1.0,5,5,12,0,12,0,25.6,345.5,275.0,438.0,19.283,3.0,6.6,roster,0,78.0,65.0,0.9286,56.37,4.2227,0.65,0.7576,3.0,55.77,10.42,0.0,10.18,10.95
2023-10-01 03:00:00,3,25,25,0.0,4.0,18.0,3.0,0.0,1.0,6,4,13,0,13,0,26.6,389.0,318.0,452.0,20.283,3.0,6.6,roster,0,76.0,62.5,0.9383,55.42,3.7424,0.625,0.6061,3.04,53.62,11.29,0.0,10.51,11.3
2023-10-01 04:00:00,4,23,23,1.0,3.0,16.0,3.0,0.0,1.0,3,3,13,0,13,0,27.6,449.0,378.0,512.0,21.283,3.0,6.6,roster,0,71.0,57.5,0.8765,52.53,3.1782,0.575,0.4545,3.087,49.33,11.29,0.0,11.9,12.8
2023-10-01 05:00:00,5,23,23,1.0,3.0,16.0,3.0,0.0,1.0,3,3,14,0,14,0,28.6,491.0,435.0,572.0,22.283,3.0,6.6,roster,0,71.0,57.5,0.9103,54.79,3.1782,0.575,0.4545,3.087,49.33,12.16,0.0,13.3,14.3
2023-10-01 06:00:00,6,20,20,1.0,3.0,13.0,3.0,0.0,1.0,2,1,14,0,14,0,29.6,551.0,495.0,632.0,23.283,3.0,6.6,roster,0,62.0,50.0,0.7949,49.75,2.0197,0.5,0.1515,3.1,42.9,12.16,0.0,14.69,15.8
2023-10-01 07:00:00,7,22,22,1.0,3.0,14.0,4.0,0.0,1.0,6,5,14,0,14,0,30.6,611.0,555.0,692.0,24.283,3.0,6.6,roster,0,67.0,55.0,0.859,55.44,3.9822,0.55,0.7576,3.0455,47.19,12.16,0.0,16.09,17.3
2023-10-01 08:00:00,8,23,23,1.0,3.0,16.0,3.0,0.0,1.0,5,5,14,0,14,0,31.6,671.0,615.0,752.0,25.283,3.0,6.78,roster,0,71.0,57.5,0.9103,58.98,4.0515,0.575,0.7375,3.087,49.33,12.16,0.0,17.48,18.8
2023-10-01 09:00:00,9,31,31,1.0,3.0,21.0,6.0,0.0,1.0,16,12,14,0,14,0,32.6,731.0,675.0,812.0,26.283,3.0,6.78,roster,0,92.0,77.5,1.1795,77.53,7.5526,0.775,1.7699,2.9677,66.5,12.16,0.0,18.88,20.3
2023-10-01 10:00:00,10,35,35,1.0,2.0,24.0,8.0,0.0,1.0,12,11,13,0,13,0,33.6,773.0,500.0,872.0,27.283,4.0,10.48,roster,0,101.0,87.5,0.9352,86.64,5.5539,0.875,1.0496,2.8857,75.08,11.29,0.0,20.27,21.8
2023-10-01 11:00:00,11,43,43,1.0,2.0,25.0,15.0,0.0,1.0,24,21,11,0,11,0,34.6,560.0,92.0,932.0,28.283,4.0,10.48,roster,0,118.0,107.5,1.0172,103.46,8.4488,1.075,2.0038,2.7442,92.24,9.55,0.0,21.67,23.3
2023-10-01 12:00:00,12,32,32,2.0,2.0,18.0,10.0,0.0,1.0,8,6,13,0,13,0,35.6,489.0,147.0,967.0,29.283,4.0,10.48,roster,0,92.0,80.0,0.8519,82.41,3.946,0.8,0.5725,2.875,68.64,11.29,0.0,22.48,24.175
2023-10-01 13:00:00,13,32,32,1.0,2.0,24.0,5.0,0.0,1.0,15,11,14,0,14,0,36.6,226.5,130.0,1027.0,30.283,4.0,10.48,roster,0,95.0,80.0,0.9135,84.67,5.4911,0.8,1.0496,2.9688,68.64,12.16,0.0,23.88,25.675
2023-10-01 14:00:00,14,39,39,1.0,4.0,26.0,8.0,0.0,1.0,15,14,15,0,15,0,37.6,190.0,97.0,1087.0,31.283,4.0,10.48,roster,0,115.0,97.5,1.15,101.95,6.8141,0.975,1.3359,2.9487,83.66,13.02,0.0,25.27,27.175
2023-10-01 15:00:00,15,38,38,1.0,3.0,28.0,6.0,0.0,1.0,12,10,14,0,14,0,38.6,208.0,136.0,361.0,32.283,4.0,10.48,roster,0,113.0,95.0,1.0865,82.06,5.6625,0.95,0.9542,2.9737,81.51,12.16,0.0,8.39,9.025
2023-10-01 16:00:00,16,37,37,1.0,3.0,29.0,4.0,0.0,1.0,15,14,15,0,15,0,27.6,217.0,157.0,310.0,27.6,4.0,10.48,roster,0,112.0,92.5,1.12,79.6,6.8437,0.925,1.3359,3.027,79.36,13.02,0.0,7.21,7.75
2023-10-01 17:00:00,17,34,34,3.0,4.0,23.0,4.0,0.0,1.0,12,13,16,0,16,0,28.6,272.5,145.0,370.0,28.6,4.0,10.48,roster,0,108.0,85.0,1.125,75.43,6.6403,0.85,1.2405,3.1765,72.93,13.89,0.0,8.6,9.25
2023-10-01 18:00:00,18,38,38,4.0,4.0,25.0,5.0,0.0,1.0,14,14,18,1,19,1,29.6,277.0,127.0,408.0,29.6,4.0,10.48,roster,0,121.0,95.0,1.4405,100.89,7.2787,0.95,1.3359,3.1842,81.51,16.5,13.4,9.49,10.2
2023-10-01 19:00:00,19,35,35,3.0,5.0,24.0,3.0,0.0,1.0,14,12,17,0,17,0,30.6,376.0,205.0,468.0,30.6,4.0,10.48,roster,0,113.0,87.5,1.2283,80.72,6.5218,0.875,1.145,3.2286,75.08,14.76,0.0,10.88,11.7
