ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2022-06-01 00:00:00,0,26,26,1.0,2.0,20.0,2.0,1.0,1.0,12,8,7,0,7,0,24.35,265.0,78.0,362.0,6.233,3.0,7.21,roster,0,78.0,65.0,0.7879,50.26,5.2787,0.65,1.1096,3.0,55.77,6.08,0.0,8.42,9.05
2022-06-01 01:00:00,1,21,21,0.0,2.0,16.0,2.0,1.0,1.0,2,1,7,0,7,0,25.35,325.0,138.0,422.0,7.233,3.0,7.21,roster,0,61.0,52.5,0.6162,40.93,1.9279,0.525,0.1387,2.9048,45.04,6.08,0.0,9.81,10.55
2022-06-01 02:00:00,2,16,16,0.0,2.0,11.0,2.0,1.0,1.0,4,4,4,0,4,0,26.35,323.0,261.0,494.0,8.233,3.0,7.21,roster,0,46.0,40.0,0.4259,29.28,2.745,0.4,0.5548,2.875,34.32,3.47,0.0,11.49,12.35
2022-06-01 03:00:00,3,14,14,0.0,2.0,9.0,2.0,1.0,1.0,3,1,4,0,4,0,27.35,383.0,321.0,554.0,9.233,3.0,7.21,roster,0,40.0,35.0,0.3704,26.38,1.3963,0.35,0.1387,2.8571,30.03,3.47,0.0,12.88,13.85
2022-06-01 04:00:00,4,14,14,0.0,2.0,9.0,2.0,1.0,1.0,4,2,4,0,4,0,28.35,443.0,381.0,614.0,10.233,3.0,7.21,roster,0,40.0,35.0,0.3704,27.78,1.7926,0.35,0.2774,2.8571,30.03,3.47,0.0,14.28,15.35
2022-06-01 05:00:00,5,15,15,0.0,2.0,8.0,3.0,2.0,1.0,4,4,4,0,4,0,29.35,503.0,441.0,674.0,11.233,3.0,7.21,roster,0,40.0,37.5,0.3704,31.32,2.4794,0.375,0.5548,2.6667,32.17,3.47,0.0,15.67,16.85
2022-06-01 06:00:00,6,13,13,0.0,3.0,6.0,3.0,1.0,1.0,2,1,5,0,5,0,30.35,501.0,438.0,625.0,12.233,3.0,7.21,roster,0,37.0,32.5,0.3524,26.76,1.3198,0.325,0.1387,2.8462,27.88,4.34,0.0,14.53,15.625
2022-06-01 07:00:00,7,15,15,0.0,3.0,7.0,4.0,1.0,1.0,3,2,5,0,5,0,31.35,561.0,498.0,685.0,13.233,3.0,7.21,roster,0,42.0,37.5,0.4,32.44,1.8267,0.375,0.2774,2.8,32.17,4.34,0.0,15.93,17.125
2022-06-01 08:00:00,8,14,14,0.0,2.0,8.0,4.0,0.0,1.0,3,3,5,0,5,0,32.35,621.0,558.0,745.0,14.233,3.0,6.65,roster,0,40.0,35.0,0.381,31.69,2.2889,0.35,0.4511,2.8571,30.03,4.34,0.0,17.32,18.625
2022-06-01 09:00:00,9,13,13,1.0,2.0,8.0,2.0,0.0,1.0,8,5,2,0,2,0,33.35,859.5,805.0,914.0,15.233,3.0,6.65,roster,0,41.0,32.5,0.3596,30.87,3.3963,0.325,0.7519,3.1538,27.88,1.74,0.0,21.25,22.85
2022-06-01 10:00:00,10,17,17,1.0,4.0,10.0,2.0,0.0,1.0,10,5,3,0,3,0,34.35,116.0,67.0,974.0,16.233,4.0,9.97,roster,0,55.0,42.5,0.3716,41.72,2.9975,0.425,0.5015,3.2353,36.46,2.6,0.0,22.65,24.35
