ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-04-01 00:00:00,0,19,19,1.0,3.0,12.0,3.0,0.0,1.0,8,5,5,0,5,0,9.817,231.0,133.0,281.0,7.7,3.0,7.29,roster,0,59.0,47.5,0.5619,31.63,3.6048,0.475,0.6859,3.1053,40.75,4.34,0.0,6.53,7.025
2023-04-01 01:00:00,1,17,17,1.0,3.0,10.0,3.0,0.0,1.0,3,3,6,0,6,0,8.7,242.0,190.0,341.0,8.7,3.0,7.29,roster,0,53.0,42.5,0.5196,29.6,2.608,0.425,0.4115,3.1176,36.46,5.21,0.0,7.93,8.525
2023-04-01 02:00:00,2,18,18,1.0,3.0,10.0,4.0,0.0,1.0,7,4,6,0,6,0,9.7,251.5,165.0,401.0,9.7,3.0,7.29,roster,0,55.0,45.0,0.5392,33.14,3.0516,0.45,0.5487,3.0556,38.61,5.21,0.0,9.32,10.025
2023-04-01 03:00:00,3,15,15,1.0,3.0,9.0,2.0,0.0,1.0,2,1,6,0,6,0,10.7,311.5,225.0,461.0,10.7,3.0,7.29,roster,0,48.0,37.5,0.4706,28.1,1.639,0.375,0.1372,3.2,32.17,5.21,0.0,10.72,11.525
2023-04-01 04:00:00,4,14,14,1.0,3.0,8.0,2.0,0.0,1.0,0,0,6,1,7,1,11.7,370.0,190.0,521.0,11.7,3.0,7.29,roster,0,45.0,35.0,0.4545,41.62,1.125,0.35,0.0,3.2143,30.03,6.08,13.4,12.11,13.025
2023-04-01 05:00:00,5,17,17,1.0,3.0,11.0,2.0,0.0,1.0,4,4,6,0,6,0,12.7,431.5,345.0,581.0,12.7,3.0,7.29,roster,0,54.0,42.5,0.5294,35.18,3.0929,0.425,0.5487,3.1765,36.46,5.21,0.0,13.51,14.525
2023-04-01 06:00:00,6,17,17,1.0,4.0,10.0,2.0,0.0,1.0,2,1,7,0,7,0,13.7,490.0,310.0,641.0,13.7,3.0,7.29,roster,0,55.0,42.5,0.5556,37.45,1.8188,0.425,0.1372,3.2353,36.46,6.08,0.0,14.9,16.025
2023-04-01 07:00:00,7,19,19,2.0,5.0,10.0,2.0,0.0,1.0,5,4,7,0,7,0,14.7,550.0,370.0,701.0,14.7,3.0,7.29,roster,0,64.0,47.5,0.6465,43.13,3.4482,0.475,0.5487,3.3684,40.75,6.08,0.0,16.3,17.525
2023-04-01 08:00:00,8,16,16,1.0,4.0,9.0,2.0,0.0,1.0,3,2,8,0,8,0,15.7,567.5,430.0,761.0,15.7,3.0,6.13,roster,0,52.0,40.0,0.5417,38.96,2.3604,0.4,0.3263,3.25,34.32,6.95,0.0,17.69,19.025
2023-04-01 09:00:00,9,18,18,1.0,4.0,11.0,2.0,0.0,1.0,7,5,8,0,8,0,16.7,627.5,490.0,821.0,16.7,3.0,6.13,roster,0,58.0,45.0,0.6042,44.64,4.0782,0.45,0.8157,3.2222,38.61,6.95,0.0,19.09,20.525
2023-04-01 10:00:00,10,20,20,0.0,4.0,15.0,1.0,0.0,1.0,11,9,4,0,4,0,15.8,641.5,550.0,881.0,14.683,4.0,10.0,roster,0,63.0,50.0,0.4375,46.86,4.41,0.5,0.9,3.15,42.9,3.47,0.0,20.48,22.025
2023-04-01 11:00:00,11,20,20,0.0,6.0,13.0,1.0,0.0,1.0,7,6,7,0,7,0,16.8,385.0,86.0,793.0,15.683,4.0,10.0,roster,0,65.0,50.0,0.4924,47.42,3.575,0.5,0.6,3.25,42.9,6.08,0.0,18.44,19.825
2023-04-01 12:00:00,12,14,14,0.0,4.0,9.0,1.0,0.0,1.0,4,4,5,0,5,0,16.683,146.0,105.0,174.0,16.683,4.0,10.0,roster,0,45.0,35.0,0.3214,18.42,2.4107,0.35,0.4,3.2143,30.03,4.34,0.0,4.05,4.35
2023-04-01 13:00:00,13,16,16,0.0,5.0,9.0,2.0,0.0,1.0,8,8,5,0,5,0,17.683,165.0,148.0,234.0,17.683,4.0,10.0,roster,0,51.0,40.0,0.3643,24.1,3.825,0.4,0.8,3.1875,34.32,4.34,0.0,5.44,5.85
2023-04-01 14:00:00,14,17,17,0.0,3.0,9.0,5.0,0.0,1.0,6,6,6,0,6,0,18.517,134.5,98.0,208.0,4.9,4.0,10.0,roster,0,49.0,42.5,0.3603,26.51,2.9544,0.425,0.6,2.8824,36.46,5.21,0.0,4.84,5.2
2023-04-01 15:00:00,15,15,15,0.0,2.0,10.0,3.0,0.0,1.0,6,4,5,0,5,0,19.517,173.0,158.0,216.0,4.467,4.0,10.0,roster,0,44.0,37.5,0.3143,21.54,2.2733,0.375,0.4,2.9333,32.17,4.34,0.0,5.02,5.4
2023-04-01 16:00:00,16,22,22,1.0,2.0,16.0,2.0,1.0,1.0,10,10,5,0,5,0,20.517,233.0,218.0,276.0,5.467,4.0,10.0,roster,0,66.0,55.0,0.4714,37.95,4.65,0.55,1.0,3.0,47.19,4.34,0.0,6.42,6.9
