ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2024-09-01 00:00:00,0,20,20,0.0,4.0,16.0,0.0,0.0,1.0,5,5,5,1,6,1,13.55,163.0,94.0,291.0,8.55,3.0,6.66,roster,0,64.0,50.0,0.6275,48.28,4.0024,0.5,0.7508,3.2,42.9,5.21,13.4,6.77,7.275
2024-09-01 01:00:00,1,25,25,1.0,5.0,19.0,0.0,0.0,1.0,8,8,7,1,8,1,14.55,166.5,150.0,351.0,9.55,3.0,6.66,roster,0,82.0,62.5,0.8542,62.13,5.9899,0.625,1.2012,3.28,53.62,6.95,13.4,8.16,8.775
2024-09-01 02:00:00,2,20,20,0.0,5.0,15.0,0.0,0.0,1.0,3,2,9,1,10,1,15.55,212.0,161.0,327.0,10.55,3.0,6.66,roster,0,65.0,50.0,0.7222,52.59,2.601,0.5,0.3003,3.25,42.9,8.68,13.4,7.6,8.175
2024-09-01 03:00:00,3,19,19,0.0,5.0,14.0,0.0,0.0,1.0,3,2,9,1,10,1,16.55,272.0,221.0,387.0,11.55,3.0,6.66,roster,0,62.0,47.5,0.6889,51.84,2.5299,0.475,0.3003,3.2632,40.75,8.68,13.4,9.0,9.675
2024-09-01 04:00:00,4,20,20,0.0,5.0,15.0,0.0,0.0,1.0,2,2,9,1,10,1,17.55,332.0,281.0,447.0,12.55,3.0,6.66,roster,0,65.0,50.0,0.7222,55.38,2.601,0.5,0.3003,3.25,42.9,8.68,13.4,10.39,11.175
2024-09-01 05:00:00,5,24,24,0.0,5.0,19.0,0.0,0.0,1.0,6,6,9,1,10,1,18.55,392.0,341.0,507.0,13.55,3.0,6.66,roster,0,77.0,60.0,0.8556,65.35,4.8154,0.6,0.9009,3.2083,51.48,8.68,13.4,11.79,12.675
2024-09-01 06:00:00,6,23,23,0.0,7.0,16.0,0.0,0.0,1.0,4,4,11,0,11,0,19.55,414.0,311.0,479.0,14.55,3.0,6.66,roster,0,76.0,57.5,0.8736,50.02,3.8846,0.575,0.6006,3.3043,49.33,9.55,0.0,11.14,11.975
2024-09-01 07:00:00,7,22,22,0.0,7.0,15.0,0.0,0.0,1.0,2,2,13,0,13,0,20.55,461.0,171.0,514.0,15.55,3.0,6.66,roster,0,73.0,55.0,0.9012,50.43,2.8215,0.55,0.3003,3.3182,47.19,11.29,0.0,11.95,12.85
2024-09-01 08:00:00,8,24,24,0.0,7.0,17.0,0.0,0.0,1.0,6,6,13,0,13,0,18.3,521.0,231.0,574.0,16.55,3.0,8.18,roster,0,79.0,60.0,0.9753,56.11,4.3894,0.6,0.7335,3.2917,51.48,11.29,0.0,13.35,14.35
2024-09-01 09:00:00,9,31,31,0.0,7.0,24.0,0.0,0.0,1.0,11,11,13,0,13,0,19.3,491.0,196.0,594.0,17.55,3.0,8.18,roster,0,100.0,77.5,1.2346,71.59,6.8379,0.775,1.3447,3.2258,66.5,11.29,0.0,13.81,14.85
2024-09-01 10:00:00,10,32,32,2.0,5.0,24.0,1.0,0.0,1.0,10,9,12,0,12,0,20.3,336.5,242.0,694.0,18.55,4.0,11.51,roster,0,104.0,80.0,0.9286,75.2,5.1413,0.8,0.7819,3.25,68.64,10.42,0.0,16.14,17.35
2024-09-01 11:00:00,11,25,25,2.0,4.0,18.0,1.0,0.0,1.0,7,7,12,1,13,1,21.3,217.0,102.0,701.0,19.55,4.0,11.51,roster,0,82.0,62.5,0.7593,74.61,4.0448,0.625,0.6082,3.28,53.62,11.29,13.4,16.3,17.525
2024-09-01 12:00:00,12,20,20,2.0,3.0,14.0,1.0,0.0,1.0,10,8,8,1,9,1,20.55,162.0,124.0,471.0,20.55,4.0,11.51,roster,0,66.0,50.0,0.5323,55.07,3.9437,0.5,0.695,3.3,42.9,7.81,13.4,10.95,11.775
2024-09-01 13:00:00,13,24,24,0.0,4.0,19.0,1.0,0.0,1.0,11,10,8,0,8,0,21.55,323.0,180.0,821.0,21.55,4.0,11.51,roster,0,75.0,60.0,0.5859,57.51,4.59,0.6,0.8688,3.125,51.48,6.95,0.0,19.09,20.525
2024-09-01 14:00:00,14,30,30,1.0,4.0,23.0,2.0,0.0,1.0,14,12,5,0,5,0,22.55,496.0,240.0,591.0,22.55,4.0,11.51,roster,0,94.0,75.0,0.6714,62.43,5.6167,0.75,1.0426,3.1333,64.35,4.34,0.0,13.74,14.775
2024-09-01 15:00:00,15,19,19,0.0,1.0,16.0,2.0,0.0,1.0,10,10,6,0,6,0,23.55,144.0,79.0,300.0,23.55,4.0,11.51,roster,0,56.0,47.5,0.4118,32.94,3.9607,0.475,0.8688,2.9474,40.75,5.21,0.0,6.98,7.5
2024-09-01 16:00:00,16,19,19,0.0,1.0,16.0,2.0,0.0,1.0,10,9,7,0,7,0,6.0,120.0,102.0,167.0,6.0,4.0,11.51,roster,0,56.0,47.5,0.4242,30.72,3.7046,0.475,0.7819,2.9474,40.75,6.08,0.0,3.88,4.175
2024-09-01 17:00:00,17,19,19,0.0,1.0,17.0,1.0,0.0,1.0,8,7,7,0,7,0,7.0,169.0,122.0,199.0,7.0,4.0,11.51,roster,0,57.0,47.5,0.4318,31.46,3.2495,0.475,0.6082,3.0,40.75,6.08,0.0,4.63,4.975
2024-09-01 18:00:00,18,31,31,0.0,1.0,25.0,5.0,0.0,1.0,16,15,9,0,9,0,8.0,222.0,169.0,240.0,8.0,4.0,11.51,roster,0,89.0,77.5,0.7177,59.89,5.9665,0.775,1.3032,2.871,66.5,7.81,0.0,5.58,6.0
2024-09-01 19:00:00,19,23,23,0.0,0.0,20.0,3.0,0.0,1.0,12,9,3,0,3,0,6.033,139.0,101.0,282.0,4.7,4.0,11.51,roster,0,66.0,57.5,0.4459,38.5,3.8938,0.575,0.7819,2.8696,49.33,2.6,0.0,6.56,7.05
2024-09-01 20:00:00,20,23,23,0.0,3.0,19.0,1.0,0.0,1.0,12,11,2,0,2,0,7.033,203.0,64.0,342.0,5.7,4.0,11.09,roster,0,71.0,57.5,0.4671,39.02,4.8369,0.575,0.9919,3.087,49.33,1.74,0.0,7.95,8.55
2024-09-01 21:00:00,21,24,24,0.0,3.0,20.0,1.0,0.0,1.0,9,8,3,0,3,0,8.033,124.0,83.0,402.0,6.7,4.0,11.09,roster,0,74.0,60.0,0.5,43.43,4.0742,0.6,0.7214,3.0833,51.48,2.6,0.0,9.35,10.05
2024-09-01 22:00:00,22,23,23,0.0,2.0,21.0,0.0,0.0,1.0,10,9,3,0,3,0,9.033,143.0,82.0,462.0,7.7,3.0,7.76,roster,0,71.0,57.5,0.6396,42.68,5.3552,0.575,1.1598,3.087,49.33,2.6,0.0,10.74,11.55
2024-09-01 23:00:00,23,23,23,1.0,4.0,16.0,2.0,0.0,1.0,10,10,3,0,3,0,10.033,203.0,142.0,522.0,8.7,3.0,7.76,roster,0,73.0,57.5,0.6577,44.08,5.9151,0.575,1.2887,3.1739,49.33,2.6,0.0,12.14,13.05
2024-09-02 00:00:00,0,23,23,1.0,5.0,17.0,0.0,0.0,1.0,9,8,5,1,6,1,9.7,156.0,102.0,263.0,9.7,3.0,7.76,roster,0,76.0,57.5,0.7451,54.06,5.3065,0.575,1.0309,3.3043,49.33,5.21,13.4,6.11,6.575
2024-09-02 01:00:00,1,23,23,0.0,4.0,19.0,0.0,0.0,1.0,5,6,8,0,8,0,10.7,140.5,106.0,323.0,10.7,3.0,7.76,roster,0,73.0,57.5,0.7604,43.79,4.2791,0.575,0.7732,3.1739,49.33,6.95,0.0,7.51,8.075
2024-09-02 02:00:00,2,21,21,0.0,4.0,17.0,0.0,0.0,1.0,5,2,9,0,9,0,11.7,171.0,150.0,322.0,11.7,3.0,7.76,roster,0,67.0,52.5,0.7204,40.35,2.4973,0.525,0.2577,3.1905,45.04,7.81,0.0,7.49,8.05
2024-09-02 03:00:00,3,23,23,0.0,6.0,17.0,0.0,0.0,1.0,4,4,9,0,9,0,12.7,231.0,210.0,382.0,12.7,3.0,7.76,roster,0,75.0,57.5,0.8065,46.03,3.5559,0.575,0.5155,3.2609,49.33,7.81,0.0,8.88,9.55
2024-09-02 04:00:00,4,23,23,0.0,5.0,18.0,0.0,0.0,1.0,4,5,9,1,10,1,13.7,288.5,267.0,442.0,13.7,3.0,7.76,roster,0,74.0,57.5,0.8222,61.69,3.9231,0.575,0.6443,3.2174,49.33,8.68,13.4,10.28,11.05
2024-09-02 05:00:00,5,23,23,0.0,5.0,18.0,0.0,0.0,1.0,3,3,9,1,10,1,14.7,348.5,327.0,502.0,14.7,3.0,7.76,roster,0,74.0,57.5,0.8222,63.09,3.0938,0.575,0.3866,3.2174,49.33,8.68,13.4,11.67,12.55
2024-09-02 06:00:00,6,21,21,0.0,4.0,17.0,0.0,0.0,1.0,1,1,9,0,9,0,15.7,411.0,390.0,562.0,15.7,3.0,7.76,roster,0,67.0,52.5,0.7204,45.93,2.0861,0.525,0.1289,3.1905,45.04,7.81,0.0,13.07,14.05
2024-09-02 07:00:00,7,19,19,0.0,5.0,14.0,0.0,0.0,1.0,3,2,9,0,9,0,16.7,471.0,450.0,622.0,16.7,3.0,7.76,roster,0,62.0,47.5,0.6667,43.03,2.391,0.475,0.2577,3.2632,40.75,7.81,0.0,14.46,15.55
