ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2020-03-01 00:00:00,0,22,22,1.0,0.0,17.0,3.0,1.0,1.0,11,9,5,0,5,0,10.767,290.0,201.0,296.0,10.767,3.0,6.66,roster,0,63.0,55.0,0.6,38.41,5.4448,0.55,1.3514,2.8636,47.19,4.34,0.0,6.88,7.4
2020-03-01 01:00:00,1,19,19,1.0,0.0,17.0,1.0,0.0,1.0,5,4,7,0,7,0,11.767,261.0,100.0,356.0,11.767,3.0,6.66,roster,0,58.0,47.5,0.5859,35.11,3.2834,0.475,0.6006,3.0526,40.75,6.08,0.0,8.28,8.9
2020-03-01 02:00:00,2,20,20,1.0,1.0,18.0,0.0,0.0,1.0,6,6,7,0,7,0,12.767,321.0,160.0,416.0,12.767,3.0,6.66,roster,0,63.0,50.0,0.6364,38.65,4.4128,0.5,0.9009,3.15,42.9,6.08,0.0,9.67,10.4
2020-03-01 03:00:00,3,20,20,1.0,1.0,18.0,0.0,0.0,1.0,3,2,9,0,9,0,13.767,334.0,216.0,470.0,13.767,3.0,6.66,roster,0,63.0,50.0,0.6774,41.64,2.5209,0.5,0.3003,3.15,42.9,7.81,0.0,10.93,11.75
2020-03-01 04:00:00,4,22,22,1.0,1.0,20.0,0.0,0.0,1.0,3,4,9,0,9,0,14.767,394.0,276.0,530.0,14.767,3.0,6.66,roster,0,69.0,55.0,0.7419,47.33,3.6087,0.55,0.6006,3.1364,47.19,7.81,0.0,12.32,13.25
2020-03-01 05:00:00,5,19,19,1.0,1.0,17.0,0.0,0.0,1.0,1,1,11,0,11,0,15.767,340.0,181.0,590.0,15.767,3.0,6.66,roster,0,60.0,47.5,0.6897,44.02,1.9742,0.475,0.1502,3.1579,40.75,9.55,0.0,13.72,14.75
2020-03-01 06:00:00,6,19,19,1.0,1.0,17.0,0.0,0.0,1.0,1,1,11,0,11,0,16.767,400.0,241.0,650.0,16.767,3.0,6.66,roster,0,60.0,47.5,0.6897,45.42,1.9742,0.475,0.1502,3.1579,40.75,9.55,0.0,15.11,16.25
2020-03-01 07:00:00,7,16,16,1.0,1.0,14.0,0.0,0.0,1.0,0,0,11,0,11,0,17.767,460.0,301.0,710.0,17.767,3.0,6.66,roster,0,51.0,40.0,0.5862,40.38,1.275,0.4,0.0,3.1875,34.32,9.55,0.0,16.51,17.75
2020-03-01 08:00:00,8,16,16,1.0,1.0,14.0,0.0,0.0,1.0,0,0,11,0,11,0,18.767,520.0,361.0,770.0,18.767,3.0,7.76,roster,0,51.0,40.0,0.5862,41.77,1.275,0.4,0.0,3.1875,34.32,9.55,0.0,17.9,19.25
2020-03-01 09:00:00,9,10,10,0.0,0.0,9.0,1.0,0.0,1.0,5,4,3,0,3,0,13.933,694.0,321.0,836.0,13.933,3.0,7.76,roster,0,29.0,25.0,0.2613,23.49,2.2198,0.25,0.5155,2.9,21.45,2.6,0.0,19.44,20.9
2020-03-01 10:00:00,10,8,8,0.0,0.0,7.0,1.0,0.0,1.0,4,3,2,0,2,0,14.933,825.0,754.0,896.0,14.933,4.0,11.01,roster,0,23.0,20.0,0.1513,19.73,1.3584,0.2,0.2725,2.875,17.16,1.74,0.0,20.83,22.4
2020-03-01 11:00:00,11,13,13,0.0,1.0,10.0,2.0,0.0,1.0,8,8,1,0,1,0,15.517,814.0,814.0,814.0,13.567,4.0,11.01,roster,0,38.0,32.5,0.2436,27.68,3.0739,0.325,0.7266,2.9231,27.88,0.87,0.0,18.93,20.35
2020-03-01 12:00:00,12,10,10,0.0,1.0,8.0,1.0,0.0,1.0,5,5,3,1,4,1,1.95,105.5,101.0,117.0,1.95,4.0,11.01,roster,0,30.0,25.0,0.2083,21.04,2.1124,0.25,0.4541,3.0,21.45,3.47,13.4,2.72,2.925
2020-03-01 13:00:00,13,15,15,0.0,3.0,11.0,1.0,0.0,1.0,9,9,2,0,2,0,2.833,154.5,139.0,170.0,2.833,4.0,11.01,roster,0,47.0,37.5,0.3092,17.86,3.7363,0.375,0.8174,3.1333,32.17,1.74,0.0,3.95,4.25
2020-03-01 14:00:00,14,19,19,0.0,4.0,14.0,1.0,0.0,1.0,11,9,4,0,4,0,3.833,136.5,74.0,230.0,3.833,4.0,11.01,roster,0,60.0,47.5,0.4167,29.58,4.0814,0.475,0.8174,3.1579,40.75,3.47,0.0,5.35,5.75
2020-03-01 15:00:00,15,15,15,0.0,4.0,11.0,0.0,0.0,1.0,6,4,4,1,5,1,4.833,131.0,111.0,259.0,4.833,4.0,11.01,roster,0,49.0,37.5,0.35,35.94,2.4118,0.375,0.3633,3.2667,32.17,4.34,13.4,6.02,6.475
2020-03-01 16:00:00,16,12,12,0.0,3.0,9.0,0.0,0.0,1.0,6,3,3,0,3,0,5.833,171.0,102.0,350.0,5.833,4.0,11.01,roster,0,39.0,30.0,0.2635,16.48,1.8606,0.3,0.2725,3.25,25.74,2.6,0.0,8.14,8.75
2020-03-01 17:00:00,17,12,12,0.0,1.0,11.0,0.0,0.0,1.0,6,5,4,0,4,0,6.833,196.5,162.0,410.0,6.833,4.0,11.01,roster,0,37.0,30.0,0.2569,18.75,2.3252,0.3,0.4541,3.0833,25.74,3.47,0.0,9.53,10.25
2020-03-01 18:00:00,18,11,11,0.0,0.0,10.0,1.0,0.0,1.0,6,6,1,0,1,0,5.25,291.0,291.0,291.0,4.85,4.0,11.01,roster,0,32.0,27.5,0.2051,11.23,2.3853,0.275,0.545,2.9091,23.6,0.87,0.0,6.77,7.275
2020-03-01 19:00:00,19,15,15,1.0,1.0,12.0,1.0,0.0,1.0,9,9,0,0,0,0,2.783,0.0,,,,4.0,11.01,roster,0,47.0,37.5,0.2938,12.17,3.7363,0.375,0.8174,3.1333,32.17,0.0,0.0,0.0,0.0
2020-03-01 20:00:00,20,15,15,1.0,1.0,12.0,1.0,0.0,1.0,7,6,2,0,2,0,3.783,71.5,68.0,75.0,1.25,4.0,9.91,roster,0,47.0,37.5,0.3092,15.66,3.0721,0.375,0.6054,3.1333,32.17,1.74,0.0,1.74,1.875
2020-03-01 21:00:00,21,20,20,2.0,1.0,15.0,2.0,0.0,1.0,11,8,2,0,2,0,4.783,131.5,128.0,135.0,2.25,4.0,9.91,roster,0,63.0,50.0,0.4145,27.78,4.1179,0.5,0.8073,3.15,42.9,1.74,0.0,3.14,3.375
2020-03-01 22:00:00,22,18,18,1.0,1.0,13.0,3.0,0.0,1.0,5,5,1,0,1,0,5.783,79.0,79.0,79.0,1.317,3.0,6.66,roster,0,54.0,45.0,0.4615,21.32,3.6023,0.45,0.7508,3.0,38.61,0.87,0.0,1.84,1.975
