ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-02-01 00:00:00,0,33,33,2.0,7.0,22.0,1.0,1.0,1.0,10,7,13,2,15,2,51.483,476.0,342.0,1287.0,51.483,3.0,7.51,roster,0,107.0,82.5,1.4267,120.53,5.6972,0.825,0.9321,3.2424,70.78,13.02,26.8,29.92,32.175
2023-02-01 01:00:00,1,32,32,3.0,7.0,20.0,2.0,0.0,1.0,4,4,13,2,15,2,52.483,536.0,402.0,1347.0,52.483,3.0,7.51,roster,0,107.0,80.0,1.4267,119.78,4.456,0.8,0.5326,3.3438,68.64,13.02,26.8,31.32,33.675
2023-02-01 02:00:00,2,27,27,2.0,6.0,19.0,0.0,0.0,1.0,5,3,13,2,15,2,53.483,596.0,462.0,1407.0,53.483,3.0,7.51,roster,0,91.0,67.5,1.2133,110.45,3.6214,0.675,0.3995,3.3704,57.92,13.02,26.8,32.71,35.175
2023-02-01 03:00:00,3,29,29,2.0,7.0,20.0,0.0,0.0,1.0,6,5,13,2,15,2,54.483,656.0,522.0,1467.0,54.483,3.0,7.51,roster,0,98.0,72.5,1.3067,116.14,4.6999,0.725,0.6658,3.3793,62.2,13.02,26.8,34.11,36.675
2023-02-01 04:00:00,4,26,26,2.0,7.0,17.0,0.0,0.0,1.0,3,3,14,2,16,2,55.483,665.0,582.0,1527.0,55.483,3.0,7.51,roster,0,89.0,65.0,1.2361,111.97,3.5924,0.65,0.3995,3.4231,55.77,13.89,26.8,35.5,38.175
2023-02-01 05:00:00,5,27,27,2.0,7.0,18.0,0.0,0.0,1.0,2,1,15,2,17,2,56.483,674.0,586.0,932.0,56.483,3.0,7.51,roster,0,92.0,67.5,1.3333,101.15,2.7537,0.675,0.1332,3.4074,57.92,14.76,26.8,21.67,23.3
2023-02-01 06:00:00,6,26,26,2.0,6.0,18.0,0.0,0.0,1.0,3,1,16,2,18,2,57.483,732.0,579.0,992.0,57.483,3.0,7.51,roster,0,88.0,65.0,1.3333,101.26,2.6507,0.65,0.1332,3.3846,55.77,15.63,26.8,23.06,24.8
2023-02-01 07:00:00,7,27,27,1.0,6.0,19.0,1.0,0.0,1.0,7,5,16,1,17,1,58.483,794.0,706.0,1052.0,58.483,3.0,7.51,roster,0,88.0,67.5,1.2754,90.54,4.3699,0.675,0.6658,3.2593,57.92,14.76,13.4,24.46,26.3
2023-02-01 08:00:00,8,27,27,1.0,6.0,18.0,2.0,0.0,1.0,5,3,18,1,19,1,59.483,850.0,304.0,1112.0,59.483,3.0,6.5,roster,0,87.0,67.5,1.381,93.67,3.6622,0.675,0.4615,3.2222,57.92,16.5,13.4,25.85,27.8
2023-02-01 09:00:00,9,29,29,2.0,6.0,21.0,0.0,0.0,1.0,7,7,16,1,17,1,60.483,914.0,826.0,1172.0,60.483,3.0,6.5,roster,0,97.0,72.5,1.4058,97.62,6.0271,0.725,1.0769,3.3448,62.2,14.76,13.4,27.25,29.3
2023-02-01 10:00:00,10,39,39,4.0,11.0,22.0,2.0,0.0,1.0,17,13,15,2,17,2,61.483,967.0,314.0,1229.0,61.483,4.0,9.82,roster,0,134.0,97.5,1.4565,133.79,7.8985,0.975,1.3238,3.4359,83.66,14.76,26.8,28.57,30.725
2023-02-01 11:00:00,11,47,47,7.0,13.0,27.0,0.0,0.0,1.0,14,14,19,3,22,3,62.483,419.0,119.0,1233.0,62.483,4.0,9.82,roster,0,168.0,117.5,2.3333,168.78,9.296,1.175,1.4257,3.5745,100.82,19.1,40.2,28.67,30.825
2023-02-01 12:00:00,12,48,48,7.0,16.0,24.0,0.0,1.0,1.0,16,15,18,2,20,2,63.483,429.0,145.0,1349.0,63.483,4.0,9.82,roster,0,172.0,120.0,2.15,158.49,9.7735,1.2,1.5275,3.5833,102.96,17.37,26.8,31.36,33.725
2023-02-01 13:00:00,13,52,52,7.0,15.0,30.0,0.0,0.0,1.0,14,12,21,2,23,2,64.483,225.0,119.0,1353.0,64.483,4.0,9.82,roster,0,185.0,130.0,2.7206,169.77,8.9725,1.3,1.222,3.5577,111.54,19.97,26.8,31.46,33.825
2023-02-01 14:00:00,14,51,51,6.0,16.0,29.0,0.0,0.0,1.0,9,9,22,2,24,2,65.483,246.5,145.0,1207.0,65.483,4.0,9.82,roster,0,181.0,127.5,2.8281,165.1,7.7777,1.275,0.9165,3.549,109.39,20.84,26.8,28.06,30.175
2023-02-01 15:00:00,15,46,46,6.0,14.0,26.0,0.0,0.0,1.0,7,5,20,2,22,2,25.533,281.0,192.0,1186.0,25.533,4.0,9.82,roster,0,164.0,115.0,2.2778,152.15,5.9153,1.15,0.5092,3.5652,98.67,19.1,26.8,27.57,29.65
2023-02-01 16:00:00,16,50,50,6.0,14.0,28.0,2.0,0.0,1.0,10,9,20,1,21,1,26.483,330.0,238.0,458.0,26.483,4.0,9.82,roster,0,174.0,125.0,2.2895,129.53,7.5394,1.25,0.9165,3.48,107.25,18.23,13.4,10.65,11.45
2023-02-01 17:00:00,17,48,48,6.0,14.0,25.0,3.0,0.0,1.0,9,7,22,1,23,1,27.483,368.0,285.0,518.0,27.483,4.0,9.82,roster,0,167.0,120.0,2.4559,128.37,6.6551,1.2,0.7128,3.4792,102.96,19.97,13.4,12.04,12.95
2023-02-01 18:00:00,18,46,46,6.0,12.0,24.0,3.0,1.0,1.0,12,12,21,1,22,1,28.483,439.0,341.0,578.0,28.483,4.0,9.82,roster,0,157.0,115.0,2.1806,124.61,8.0957,1.15,1.222,3.413,98.67,19.1,13.4,13.44,14.45
2023-02-01 19:00:00,19,41,41,5.0,10.0,24.0,2.0,0.0,1.0,8,7,21,1,22,1,29.483,449.0,238.0,638.0,29.483,4.0,9.82,roster,0,141.0,102.5,1.9583,115.28,5.9764,1.025,0.7128,3.439,87.94,19.1,13.4,14.83,15.95
2023-02-01 20:00:00,20,29,29,3.0,9.0,13.0,3.0,1.0,1.0,6,6,18,1,19,1,26.167,415.0,170.0,570.0,26.167,4.0,11.05,roster,0,97.0,72.5,1.1548,85.36,4.2412,0.725,0.543,3.3448,62.2,16.5,13.4,13.25,14.25
2023-02-01 21:00:00,21,30,30,3.0,6.0,18.0,2.0,1.0,1.0,8,7,17,1,18,1,27.167,372.0,197.0,573.0,27.167,4.0,11.05,roster,0,98.0,75.0,1.1136,86.7,4.5194,0.75,0.6335,3.2667,64.35,15.63,13.4,13.32,14.325
2023-02-01 22:00:00,22,31,31,3.0,6.0,20.0,1.0,1.0,1.0,9,5,17,1,18,1,28.167,371.5,228.0,585.0,28.167,3.0,7.73,roster,0,102.0,77.5,1.5455,89.13,4.6783,0.775,0.6468,3.2903,66.5,15.63,13.4,13.6,14.625
2023-02-01 23:00:00,23,28,28,2.0,8.0,17.0,0.0,1.0,1.0,5,4,16,0,16,0,29.167,333.5,242.0,641.0,29.167,3.0,7.73,roster,0,94.0,70.0,1.3056,68.86,4.0872,0.7,0.5175,3.3571,60.06,13.89,0.0,14.9,16.025
2023-02-02 00:00:00,0,30,30,2.0,9.0,18.0,0.0,1.0,1.0,5,3,17,1,18,1,30.167,370.0,199.0,538.0,30.167,3.0,7.73,roster,0,101.0,75.0,1.5303,85.89,3.8316,0.75,0.3881,3.3667,64.35,15.63,13.4,12.51,13.45
2023-02-02 01:00:00,1,29,29,2.0,8.0,18.0,0.0,1.0,1.0,2,2,17,1,18,1,31.167,430.0,259.0,598.0,31.167,3.0,7.73,roster,0,97.0,72.5,1.4697,85.14,3.2904,0.725,0.2587,3.3448,62.2,15.63,13.4,13.9,14.95
2023-02-02 02:00:00,2,28,28,2.0,7.0,18.0,0.0,1.0,1.0,2,2,17,0,17,0,32.167,497.0,409.0,658.0,32.167,3.0,7.73,roster,0,93.0,70.0,1.3478,70.12,3.1844,0.7,0.2587,3.3214,60.06,14.76,0.0,15.3,16.45
2023-02-02 03:00:00,3,30,30,2.0,7.0,19.0,1.0,1.0,1.0,4,3,17,0,17,0,33.167,543.0,379.0,718.0,33.167,3.0,7.73,roster,0,98.0,75.0,1.4203,75.8,3.7178,0.75,0.3881,3.2667,64.35,14.76,0.0,16.69,17.95
2023-02-02 04:00:00,4,32,32,2.0,7.0,22.0,0.0,1.0,1.0,5,4,17,0,17,0,34.167,603.0,439.0,778.0,34.167,3.0,7.73,roster,0,105.0,80.0,1.5217,81.49,4.3229,0.8,0.5175,3.2812,68.64,14.76,0.0,18.09,19.45
2023-02-02 05:00:00,5,30,30,2.0,7.0,19.0,1.0,1.0,1.0,2,2,18,0,18,0,35.167,655.5,483.0,838.0,35.167,3.0,7.73,roster,0,98.0,75.0,1.4848,79.46,3.2952,0.75,0.2587,3.2667,64.35,15.63,0.0,19.48,20.95
2023-02-02 06:00:00,6,29,29,2.0,7.0,19.0,0.0,1.0,1.0,1,1,18,0,18,0,36.167,715.5,543.0,898.0,36.167,3.0,7.73,roster,0,96.0,72.5,1.4545,78.71,2.8282,0.725,0.1294,3.3103,62.2,15.63,0.0,20.88,22.45
2023-02-02 07:00:00,7,29,29,2.0,7.0,19.0,0.0,1.0,1.0,3,3,18,0,18,0,37.167,775.5,603.0,958.0,37.167,3.0,7.73,roster,0,96.0,72.5,1.4545,80.11,3.6847,0.725,0.3881,3.3103,62.2,15.63,0.0,22.27,23.95
2023-02-02 08:00:00,8,37,37,2.0,9.0,23.0,2.0,1.0,1.0,11,11,18,1,19,1,38.167,828.0,601.0,1018.0,38.167,3.0,7.33,roster,0,120.0,92.5,1.9048,112.93,7.8671,0.925,1.5007,3.2432,79.36,16.5,13.4,23.67,25.45
2023-02-02 09:00:00,9,42,42,2.0,11.0,27.0,1.0,1.0,1.0,10,9,20,1,21,1,39.167,842.0,602.0,1046.0,39.167,3.0,7.33,roster,0,138.0,105.0,2.4211,126.04,7.4843,1.05,1.2278,3.2857,90.09,18.23,13.4,24.32,26.15
2023-02-02 10:00:00,10,38,38,3.0,9.0,24.0,2.0,0.0,1.0,8,7,21,1,22,1,40.167,844.0,391.0,1077.0,40.167,4.0,10.58,roster,0,127.0,95.0,1.7639,119.05,5.3862,0.95,0.6616,3.3421,81.51,19.1,13.4,25.04,26.925
2023-02-02 11:00:00,11,47,47,3.0,13.0,25.0,6.0,0.0,1.0,16,15,23,1,24,1,41.167,851.0,262.0,1137.0,41.167,4.0,10.58,roster,0,154.0,117.5,2.4062,141.49,8.4955,1.175,1.4178,3.2766,100.82,20.84,13.4,26.44,28.425
2023-02-02 12:00:00,12,53,53,3.0,14.0,28.0,8.0,0.0,1.0,10,10,30,2,32,2,42.167,416.5,106.0,1083.0,42.167,4.0,10.58,roster,0,171.0,132.5,5.3438,173.45,7.3245,1.325,0.9452,3.2264,113.68,27.79,26.8,25.18,27.075
