ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2020-12-01 00:00:00,0,17,17,0.0,4.0,12.0,1.0,0.0,1.0,6,5,4,0,4,0,98.65,681.5,112.0,5919.0,98.65,3.0,7.46,roster,0,54.0,42.5,0.5,157.55,3.479,0.425,0.6702,3.1765,36.46,3.47,0.0,137.62,147.975
2020-12-01 01:00:00,1,15,15,0.0,4.0,10.0,1.0,0.0,1.0,1,1,4,0,4,0,99.65,741.5,172.0,5979.0,99.65,3.0,7.46,roster,0,48.0,37.5,0.4444,154.66,1.629,0.375,0.134,3.2,32.17,3.47,0.0,139.01,149.475
2020-12-01 02:00:00,2,15,15,0.0,3.0,11.0,1.0,0.0,1.0,6,5,4,0,4,0,100.65,801.5,232.0,6039.0,100.65,3.0,7.46,roster,0,47.0,37.5,0.4352,156.05,3.2751,0.375,0.6702,3.1333,32.17,3.47,0.0,140.41,150.975
2020-12-01 03:00:00,3,16,16,0.0,4.0,11.0,1.0,0.0,1.0,5,5,5,0,5,0,101.65,292.0,248.0,1431.0,101.65,3.0,7.46,roster,0,51.0,40.0,0.4857,51.93,3.4114,0.4,0.6702,3.1875,34.32,4.34,0.0,33.27,35.775
2020-12-01 04:00:00,4,14,14,0.0,3.0,10.0,1.0,0.0,1.0,2,1,5,0,5,0,102.65,352.0,308.0,1491.0,102.65,3.0,7.46,roster,0,44.0,35.0,0.419,49.04,1.5213,0.35,0.134,3.1429,30.03,4.34,0.0,34.67,37.275
2020-12-01 05:00:00,5,14,14,0.0,4.0,9.0,1.0,0.0,1.0,1,1,5,0,5,0,103.65,412.0,368.0,1551.0,103.65,3.0,7.46,roster,0,45.0,35.0,0.4286,50.43,1.5559,0.35,0.134,3.2143,30.03,4.34,0.0,36.06,38.775
2020-12-01 06:00:00,6,15,15,0.0,4.0,10.0,1.0,0.0,1.0,2,2,5,0,5,0,104.65,472.0,428.0,1611.0,104.65,3.0,7.46,roster,0,48.0,37.5,0.4571,53.97,2.0579,0.375,0.2681,3.2,32.17,4.34,0.0,37.46,40.275
2020-12-01 07:00:00,7,14,14,0.0,5.0,8.0,1.0,0.0,1.0,2,2,5,0,5,0,105.65,532.0,488.0,1671.0,105.65,3.0,7.46,roster,0,46.0,35.0,0.4381,53.22,2.0309,0.35,0.2681,3.2857,30.03,4.34,0.0,38.85,41.775
2020-12-01 08:00:00,8,15,15,0.0,5.0,9.0,1.0,0.0,1.0,3,3,6,0,6,0,106.65,570.0,360.0,1731.0,106.65,3.0,6.72,roster,0,49.0,37.5,0.4804,57.63,2.6833,0.375,0.4464,3.2667,32.17,5.21,0.0,40.25,43.275
2020-12-01 09:00:00,9,20,20,0.0,7.0,12.0,1.0,0.0,1.0,5,5,7,0,7,0,107.65,608.0,146.0,1791.0,107.65,3.0,6.72,roster,0,66.0,50.0,0.6667,70.62,4.1054,0.5,0.744,3.3,42.9,6.08,0.0,41.64,44.775
