ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2024-10-01 00:00:00,0,34,34,0.0,11.0,22.0,1.0,0.0,1.0,6,7,19,2,21,2,26.767,466.0,293.0,918.0,26.767,3.0,6.63,roster,0,112.0,85.0,1.9649,119.31,6.278,0.85,1.0558,3.2941,72.93,18.23,26.8,21.34,22.95
2024-10-01 01:00:00,1,31,31,0.0,9.0,20.0,2.0,0.0,1.0,5,4,18,2,20,2,27.767,561.0,356.0,1057.0,27.767,3.0,6.63,roster,0,100.0,77.5,1.6667,115.24,4.4462,0.775,0.6033,3.2258,66.5,17.37,26.8,24.58,26.425
2024-10-01 02:00:00,2,31,31,0.0,8.0,22.0,1.0,0.0,1.0,5,5,18,2,20,2,28.767,621.0,416.0,1117.0,28.767,3.0,6.63,roster,0,100.0,77.5,1.6667,116.63,4.9327,0.775,0.7541,3.2258,66.5,17.37,26.8,25.97,27.925
2024-10-01 03:00:00,3,29,29,0.0,8.0,20.0,1.0,0.0,1.0,1,1,19,2,21,2,29.767,646.0,457.0,1098.0,29.767,3.0,6.63,roster,0,94.0,72.5,1.6491,112.77,2.8389,0.725,0.1508,3.2414,62.2,18.23,26.8,25.53,27.45
2024-10-01 04:00:00,4,28,28,0.0,7.0,19.0,2.0,0.0,1.0,3,3,19,2,21,2,30.767,706.0,517.0,1158.0,30.767,3.0,6.63,roster,0,89.0,70.0,1.5614,112.02,3.6633,0.7,0.4525,3.1786,60.06,18.23,26.8,26.92,28.95
2024-10-01 05:00:00,5,29,29,0.0,7.0,19.0,3.0,0.0,1.0,4,3,19,1,20,1,31.767,801.0,577.0,1297.0,31.767,3.0,6.63,roster,0,91.0,72.5,1.5167,103.13,3.6949,0.725,0.4525,3.1379,62.2,17.37,13.4,30.16,32.425
2024-10-01 06:00:00,6,26,26,0.0,7.0,18.0,1.0,0.0,1.0,2,2,19,1,20,1,32.767,861.0,637.0,1357.0,32.767,3.0,6.63,roster,0,84.0,65.0,1.4,98.09,3.0746,0.65,0.3017,3.2308,55.77,17.37,13.4,31.55,33.925
2024-10-01 07:00:00,7,28,28,0.0,8.0,16.0,4.0,0.0,1.0,4,4,19,1,20,1,33.767,921.0,697.0,1417.0,33.767,3.0,6.63,roster,0,88.0,70.0,1.4667,103.77,4.0961,0.7,0.6033,3.1429,60.06,17.37,13.4,32.95,35.425
2024-10-01 08:00:00,8,29,29,0.0,8.0,18.0,3.0,0.0,1.0,5,5,20,1,21,1,34.767,946.0,688.0,1398.0,34.767,3.0,6.7,roster,0,92.0,72.5,1.614,106.34,4.6675,0.725,0.7463,3.1724,62.2,18.23,13.4,32.5,34.95
2024-10-01 09:00:00,9,32,32,0.0,8.0,23.0,1.0,0.0,1.0,6,6,19,1,20,1,35.767,950.5,748.0,1537.0,35.767,3.0,6.7,roster,0,103.0,80.0,1.7167,115.14,5.4575,0.8,0.8955,3.2188,68.64,17.37,13.4,35.74,38.425
2024-10-01 10:00:00,10,32,32,0.0,9.0,22.0,1.0,0.0,1.0,8,8,17,0,17,0,36.767,931.0,803.0,1302.0,36.767,4.0,10.02,roster,0,104.0,80.0,1.1304,93.67,5.1948,0.8,0.7984,3.25,68.64,14.76,0.0,30.27,32.55
2024-10-01 11:00:00,11,38,38,1.0,9.0,27.0,1.0,0.0,1.0,13,13,18,0,18,0,37.767,948.5,766.0,1346.0,37.767,4.0,10.02,roster,0,124.0,95.0,1.4091,108.43,7.3336,0.95,1.2974,3.2632,81.51,15.63,0.0,31.29,33.65
2024-10-01 12:00:00,12,40,40,1.0,8.0,29.0,2.0,0.0,1.0,11,11,19,2,21,2,38.767,923.0,160.0,1186.0,38.767,4.0,10.02,roster,0,128.0,100.0,1.6842,138.41,6.713,1.0,1.0978,3.2,85.8,18.23,26.8,27.57,29.65
2024-10-01 13:00:00,13,40,40,2.0,8.0,29.0,1.0,0.0,1.0,7,6,17,2,19,2,37.283,966.0,156.0,1111.0,37.283,4.0,10.02,roster,0,131.0,100.0,1.5595,134.93,5.2361,1.0,0.5988,3.275,85.8,16.5,26.8,25.83,27.775
2024-10-01 14:00:00,14,32,32,2.0,6.0,24.0,0.0,0.0,1.0,3,3,16,3,19,3,38.283,219.0,125.0,1048.0,38.283,4.0,10.02,roster,0,106.0,80.0,1.2619,129.7,3.6418,0.8,0.2994,3.3125,68.64,16.5,40.2,24.37,26.2
2024-10-01 15:00:00,15,36,36,2.0,6.0,28.0,0.0,0.0,1.0,11,10,16,3,19,3,39.283,272.0,161.0,1086.0,39.283,4.0,10.02,roster,0,118.0,90.0,1.4048,139.17,6.2212,0.9,0.998,3.2778,77.22,16.5,40.2,25.25,27.15
2024-10-01 16:00:00,16,36,36,2.0,4.0,30.0,0.0,0.0,1.0,8,7,20,0,20,0,40.283,283.5,126.0,1146.0,40.283,4.0,10.02,roster,0,116.0,90.0,1.45,101.23,5.1511,0.9,0.6986,3.2222,77.22,17.37,0.0,26.64,28.65
2024-10-01 17:00:00,17,42,42,3.0,5.0,33.0,1.0,0.0,1.0,9,9,21,0,21,0,41.283,305.0,177.0,1126.0,41.283,4.0,10.02,roster,0,136.0,105.0,1.7895,114.5,6.3085,1.05,0.8982,3.2381,90.09,18.23,0.0,26.18,28.15
2024-10-01 18:00:00,18,45,45,5.0,7.0,30.0,3.0,0.0,1.0,11,11,24,0,24,0,42.283,333.0,230.0,1186.0,42.283,4.0,10.02,roster,0,149.0,112.5,2.3281,124.94,7.36,1.125,1.0978,3.3111,96.52,20.84,0.0,27.57,29.65
2024-10-01 19:00:00,19,42,42,4.0,6.0,32.0,0.0,0.0,1.0,9,7,24,3,27,3,43.283,344.0,236.0,594.0,43.283,4.0,10.02,roster,0,140.0,105.0,2.6923,147.54,5.8287,1.05,0.6986,3.3333,90.09,23.44,40.2,13.81,14.85
2024-10-01 20:00:00,20,43,43,4.0,7.0,32.0,0.0,0.0,1.0,7,5,25,3,28,3,44.283,385.0,296.0,654.0,44.283,4.0,9.69,roster,0,144.0,107.5,3.0,151.95,5.328,1.075,0.516,3.3488,92.24,24.31,40.2,15.21,16.35
2024-10-01 21:00:00,21,48,48,4.0,8.0,31.0,3.0,2.0,1.0,13,11,26,3,29,3,45.283,417.0,264.0,629.0,45.283,4.0,9.69,roster,0,153.0,120.0,3.4773,162.97,7.4434,1.2,1.1352,3.1875,102.96,25.18,40.2,14.62,15.725
2024-10-01 22:00:00,22,42,42,3.0,8.0,29.0,1.0,1.0,1.0,10,8,25,2,27,2,46.283,477.0,310.0,696.0,46.283,3.0,6.37,roster,0,137.0,105.0,3.5128,136.52,7.5216,1.05,1.2559,3.2619,90.09,23.44,26.8,16.18,17.4
2024-10-01 23:00:00,23,46,46,4.0,7.0,31.0,4.0,0.0,1.0,8,8,27,2,29,2,47.283,534.0,319.0,749.0,47.283,3.0,6.37,roster,0,149.0,115.0,4.5152,148.07,7.793,1.15,1.2559,3.2391,98.67,25.18,26.8,17.41,18.725
2024-10-02 00:00:00,0,41,41,4.0,6.0,28.0,3.0,0.0,1.0,5,4,27,2,29,2,48.283,594.0,379.0,809.0,48.283,3.0,6.37,roster,0,134.0,102.5,4.0606,138.74,5.4023,1.025,0.6279,3.2683,87.94,25.18,26.8,18.81,20.225
2024-10-02 01:00:00,1,44,44,4.0,7.0,29.0,4.0,0.0,1.0,8,9,27,2,29,2,49.283,654.0,439.0,869.0,49.283,3.0,6.37,roster,0,143.0,110.0,4.3333,146.57,8.1668,1.1,1.4129,3.25,94.38,25.18,26.8,20.2,21.725
2024-10-02 02:00:00,2,40,40,4.0,6.0,28.0,2.0,0.0,1.0,3,3,28,1,29,1,50.283,714.0,499.0,929.0,50.283,3.0,6.37,roster,0,132.0,100.0,4.0,125.98,4.8542,1.0,0.471,3.3,85.8,25.18,13.4,21.6,23.225
2024-10-02 03:00:00,3,39,39,4.0,7.0,28.0,0.0,0.0,1.0,3,3,28,1,29,1,51.283,774.0,559.0,989.0,51.283,3.0,6.37,roster,0,132.0,97.5,4.0,125.23,4.894,0.975,0.471,3.3846,83.66,25.18,13.4,22.99,24.725
2024-10-02 04:00:00,4,41,41,4.0,7.0,29.0,1.0,0.0,1.0,5,4,30,2,32,2,52.283,825.0,536.0,1049.0,52.283,3.0,6.37,roster,0,137.0,102.5,5.7083,146.92,5.5233,1.025,0.6279,3.3415,87.94,27.79,26.8,24.39,26.225
2024-10-02 05:00:00,5,40,40,4.0,6.0,30.0,0.0,0.0,1.0,2,2,31,1,32,1,53.283,885.0,596.0,1109.0,53.283,3.0,6.37,roster,0,134.0,100.0,5.5833,132.77,4.4018,1.0,0.314,3.35,85.8,27.79,13.4,25.78,27.725
2024-10-02 06:00:00,6,37,37,3.0,6.0,28.0,0.0,0.0,1.0,1,0,31,1,32,1,54.283,945.0,656.0,1169.0,54.283,3.0,6.37,roster,0,123.0,92.5,5.125,127.73,3.075,0.925,0.0,3.3243,79.36,27.79,13.4,27.18,29.225
