ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2024-04-01 00:00:00,0,43,43,1.0,7.0,26.0,5.0,4.0,1.0,12,11,23,1,24,1,38.733,553.5,309.0,819.0,38.733,3.0,6.35,roster,0,125.0,107.5,2.6042,125.52,8.1607,1.075,1.7323,2.907,92.24,20.84,13.4,19.04,20.475
2024-04-01 01:00:00,1,40,40,1.0,7.0,27.0,4.0,1.0,1.0,9,9,25,1,26,1,39.733,600.5,270.0,846.0,39.733,3.0,6.35,roster,0,123.0,100.0,2.9286,121.45,7.4333,1.0,1.4173,3.075,85.8,22.58,13.4,19.67,21.15
2024-04-01 02:00:00,2,38,38,2.0,7.0,24.0,4.0,1.0,1.0,5,5,25,1,26,1,40.733,660.5,330.0,906.0,40.733,3.0,6.35,roster,0,119.0,95.0,2.8333,118.55,5.4408,0.95,0.7874,3.1316,81.51,22.58,13.4,21.06,22.65
2024-04-01 03:00:00,3,39,39,2.0,8.0,26.0,2.0,1.0,1.0,4,4,27,1,28,1,41.733,713.5,376.0,966.0,41.733,3.0,6.35,roster,0,125.0,97.5,3.4722,123.83,5.144,0.975,0.6299,3.2051,83.66,24.31,13.4,22.46,24.15
2024-04-01 04:00:00,4,38,38,2.0,8.0,26.0,1.0,1.0,1.0,3,3,27,1,28,1,42.733,773.5,436.0,1026.0,42.733,3.0,6.35,roster,0,123.0,95.0,3.4167,123.08,4.6042,0.95,0.4724,3.2368,81.51,24.31,13.4,23.85,25.65
2024-04-01 05:00:00,5,32,32,2.0,8.0,20.0,1.0,1.0,1.0,1,1,27,0,27,0,43.733,835.0,453.0,1086.0,43.733,3.0,6.35,roster,0,105.0,80.0,2.6923,97.33,3.1417,0.8,0.1575,3.2812,68.64,23.44,0.0,25.25,27.15
2024-04-01 06:00:00,6,34,34,2.0,7.0,22.0,2.0,1.0,1.0,4,4,27,0,27,0,44.733,895.0,513.0,1146.0,44.733,3.0,6.35,roster,0,109.0,85.0,2.7949,103.02,4.7445,0.85,0.6299,3.2059,72.93,23.44,0.0,26.64,28.65
2024-04-01 07:00:00,7,32,32,2.0,7.0,21.0,1.0,1.0,1.0,3,2,27,0,27,0,45.733,955.0,573.0,1206.0,45.733,3.0,6.35,roster,0,104.0,80.0,2.6667,100.12,3.6236,0.8,0.315,3.25,68.64,23.44,0.0,28.04,30.15
2024-04-01 08:00:00,8,33,33,2.0,7.0,22.0,1.0,1.0,1.0,2,2,27,0,27,0,46.733,1015.0,633.0,1266.0,46.733,3.0,7.61,roster,0,107.0,82.5,2.7436,103.66,3.5271,0.825,0.2628,3.2424,70.78,23.44,0.0,29.43,31.65
2024-04-01 09:00:00,9,35,35,2.0,9.0,22.0,1.0,1.0,1.0,3,3,26,1,27,1,47.733,1072.0,675.0,1221.0,47.733,3.0,7.61,roster,0,115.0,87.5,2.9487,120.31,4.1703,0.875,0.3942,3.2857,75.08,23.44,13.4,28.39,30.525
