ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-03-01 00:00:00,0,33,33,2.0,6.0,14.0,10.0,1.0,1.0,7,7,8,1,9,1,32.0,401.0,308.0,818.0,32.0,3.0,6.8,roster,0,97.0,82.5,1.043,91.02,5.4508,0.825,1.0294,2.9394,70.78,7.81,13.4,19.02,20.45
2023-03-01 01:00:00,1,25,25,2.0,5.0,15.0,3.0,0.0,1.0,5,5,7,1,8,1,33.0,534.0,368.0,956.0,33.0,3.0,6.8,roster,0,81.0,62.5,0.8438,76.2,4.4074,0.625,0.7353,3.24,53.62,6.95,13.4,22.23,23.9
2023-03-01 02:00:00,2,25,25,1.0,6.0,16.0,2.0,0.0,1.0,5,4,9,0,9,0,34.0,470.0,349.0,938.0,34.0,3.0,6.8,roster,0,81.0,62.5,0.871,63.25,3.9309,0.625,0.5882,3.24,53.62,7.81,0.0,21.81,23.45
2023-03-01 03:00:00,3,25,25,1.0,6.0,16.0,2.0,0.0,1.0,1,1,9,1,10,1,35.0,509.0,152.0,998.0,35.0,3.0,6.8,roster,0,81.0,62.5,0.9,78.91,2.5015,0.625,0.1471,3.24,53.62,8.68,13.4,23.2,24.95
2023-03-01 04:00:00,4,24,24,1.0,5.0,16.0,2.0,0.0,1.0,3,3,9,1,10,1,36.0,569.0,212.0,1058.0,36.0,3.0,6.8,roster,0,77.0,60.0,0.8556,78.16,3.3404,0.6,0.4412,3.2083,51.48,8.68,13.4,24.6,26.45
2023-03-01 05:00:00,5,25,25,1.0,5.0,17.0,2.0,0.0,1.0,1,1,10,1,11,1,37.0,608.0,228.0,1118.0,37.0,3.0,6.8,roster,0,80.0,62.5,0.9195,82.57,2.4706,0.625,0.1471,3.2,53.62,9.55,13.4,25.99,27.95
2023-03-01 06:00:00,6,27,27,1.0,7.0,17.0,2.0,0.0,1.0,3,3,10,1,11,1,38.0,668.0,288.0,1178.0,38.0,3.0,6.8,roster,0,88.0,67.5,1.0115,88.25,3.6379,0.675,0.4412,3.2593,57.92,9.55,13.4,27.39,29.45
2023-03-01 07:00:00,7,31,31,1.0,7.0,22.0,1.0,0.0,1.0,8,8,11,1,12,1,39.0,565.5,348.0,1238.0,39.0,3.0,6.8,roster,0,101.0,77.5,1.2024,99.1,6.358,0.775,1.1765,3.2581,66.5,10.42,13.4,28.78,30.95
2023-03-01 08:00:00,8,31,31,2.0,6.0,23.0,0.0,0.0,1.0,6,6,12,1,13,1,40.0,463.0,397.0,1078.0,40.0,3.0,7.01,roster,0,103.0,77.5,1.2716,96.25,5.4189,0.775,0.8559,3.3226,66.5,11.29,13.4,25.06,26.95
2023-03-01 09:00:00,9,36,36,3.0,8.0,25.0,0.0,0.0,1.0,9,8,14,2,16,2,41.0,484.5,146.0,1138.0,41.0,3.0,7.01,roster,0,122.0,90.0,1.6944,124.37,6.9175,0.9,1.1412,3.3889,77.22,13.89,26.8,26.46,28.45
