ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2025-07-01 00:00:00,0,42,42,2.0,11.0,28.0,1.0,0.0,1.0,9,8,21,2,23,2,19.517,503.0,379.0,768.0,17.817,3.0,6.63,roster,1,140.0,105.0,2.7451,134.72,7.5221,1.05,1.2066,3.3333,90.09,19.97,26.8,17.86,19.2
2025-07-01 01:00:00,1,40,40,2.0,12.0,25.0,1.0,0.0,1.0,6,6,22,2,24,2,20.517,549.5,439.0,828.0,18.817,3.0,6.63,roster,0,135.0,100.0,2.8125,132.69,6.4293,1.0,0.905,3.375,85.8,20.84,26.8,19.25,20.7
2025-07-01 02:00:00,2,39,39,2.0,11.0,24.0,2.0,0.0,1.0,6,5,23,2,25,2,21.517,596.0,474.0,769.0,19.817,3.0,6.63,roster,0,130.0,97.5,2.8889,130.04,5.7638,0.975,0.7541,3.3333,83.66,21.71,26.8,17.88,19.225
2025-07-01 03:00:00,3,34,34,2.0,10.0,20.0,2.0,0.0,1.0,3,3,23,2,25,2,22.517,656.0,534.0,829.0,20.817,3.0,6.63,roster,0,114.0,85.0,2.5333,120.71,4.3672,0.85,0.4525,3.3529,72.93,21.71,26.8,19.27,20.725
2025-07-01 04:00:00,4,34,34,2.0,10.0,20.0,2.0,0.0,1.0,5,4,23,2,25,2,23.517,716.0,594.0,889.0,21.817,3.0,6.63,roster,0,114.0,85.0,2.5333,122.11,4.8729,0.85,0.6033,3.3529,72.93,21.71,26.8,20.67,22.225
2025-07-01 05:00:00,5,34,34,2.0,10.0,21.0,1.0,0.0,1.0,1,1,23,2,25,2,24.517,776.0,654.0,949.0,22.817,3.0,6.63,roster,0,115.0,85.0,2.5556,123.5,3.3852,0.85,0.1508,3.3824,72.93,21.71,26.8,22.06,23.725
2025-07-01 06:00:00,6,36,36,2.0,11.0,22.0,1.0,0.0,1.0,3,3,23,2,25,2,25.517,836.0,714.0,1009.0,23.817,3.0,6.63,roster,0,122.0,90.0,2.7111,129.19,4.5834,0.9,0.4525,3.3889,77.22,21.71,26.8,23.46,25.225
2025-07-01 07:00:00,7,38,38,2.0,13.0,22.0,1.0,0.0,1.0,4,3,24,2,26,2,26.517,880.5,761.0,1069.0,24.817,3.0,6.63,roster,0,130.0,95.0,3.0952,135.74,4.798,0.95,0.4525,3.4211,81.51,22.58,26.8,24.85,26.725
2025-07-01 08:00:00,8,38,38,2.0,12.0,23.0,1.0,0.0,1.0,4,4,24,3,27,3,27.517,922.0,714.0,1042.0,25.817,3.0,6.3,roster,0,129.0,95.0,3.3077,149.38,5.3804,0.95,0.6349,3.3947,81.51,23.44,40.2,24.23,26.05
2025-07-01 09:00:00,9,38,38,2.0,11.0,24.0,1.0,0.0,1.0,3,3,25,3,28,3,28.517,935.5,649.0,1102.0,26.817,3.0,6.3,roster,0,128.0,95.0,3.5556,151.64,4.804,0.95,0.4762,3.3684,81.51,24.31,40.2,25.62,27.55
