ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2021-07-01 00:00:00,0,17,17,1.0,1.0,13.0,2.0,0.0,1.0,3,3,6,1,7,1,14.417,534.0,272.0,629.0,12.867,3.0,9.14,roster,0,52.0,42.5,0.5253,50.57,2.304,0.425,0.3282,3.0588,36.46,6.08,13.4,14.62,15.725
2021-07-01 01:00:00,1,15,15,1.0,1.0,11.0,2.0,0.0,1.0,2,2,6,1,7,1,15.417,594.0,332.0,689.0,13.867,3.0,9.14,roster,0,46.0,37.5,0.4646,47.67,1.821,0.375,0.2188,3.0667,32.17,6.08,13.4,16.02,17.225
2021-07-01 02:00:00,2,14,14,0.0,1.0,11.0,2.0,0.0,1.0,3,3,8,0,8,0,16.417,541.0,392.0,749.0,14.867,3.0,9.14,roster,0,41.0,35.0,0.4271,34.39,1.9862,0.35,0.3282,2.9286,30.03,6.95,0.0,17.41,18.725
2021-07-01 03:00:00,3,14,14,0.0,1.0,11.0,2.0,0.0,1.0,2,2,8,0,8,0,17.417,601.0,452.0,809.0,15.867,3.0,9.14,roster,0,41.0,35.0,0.4271,35.79,1.6658,0.35,0.2188,2.9286,30.03,6.95,0.0,18.81,20.225
2021-07-01 04:00:00,4,15,15,0.0,1.0,12.0,2.0,0.0,1.0,1,1,8,0,8,0,18.417,661.0,512.0,869.0,16.867,3.0,9.14,roster,0,44.0,37.5,0.4583,39.33,1.4209,0.375,0.1094,2.9333,32.17,6.95,0.0,20.2,21.725
2021-07-01 05:00:00,5,16,16,0.0,1.0,13.0,2.0,0.0,1.0,2,2,8,0,8,0,19.417,721.0,572.0,929.0,17.867,3.0,9.14,roster,0,47.0,40.0,0.4896,42.87,1.8178,0.4,0.2188,2.9375,34.32,6.95,0.0,21.6,23.225
2021-07-01 06:00:00,6,16,16,0.0,2.0,12.0,2.0,0.0,1.0,3,3,9,0,9,0,20.417,668.0,326.0,934.0,18.867,3.0,9.14,roster,0,48.0,40.0,0.5161,43.85,2.1847,0.4,0.3282,3.0,34.32,7.81,0.0,21.72,23.35
2021-07-01 07:00:00,7,17,17,0.0,3.0,12.0,2.0,0.0,1.0,1,1,9,0,9,0,21.417,728.0,386.0,994.0,19.867,3.0,9.14,roster,0,52.0,42.5,0.5591,47.39,1.6347,0.425,0.1094,3.0588,36.46,7.81,0.0,23.11,24.85
2021-07-01 08:00:00,8,18,18,0.0,1.0,13.0,4.0,0.0,1.0,3,3,9,0,9,0,22.417,788.0,446.0,1054.0,20.867,3.0,6.78,roster,0,51.0,45.0,0.5484,50.93,2.5287,0.45,0.4425,2.8333,38.61,7.81,0.0,24.51,26.35
2021-07-01 09:00:00,9,22,22,0.0,4.0,13.0,4.0,1.0,1.0,6,6,10,0,10,0,23.417,830.0,497.0,1114.0,21.867,3.0,6.78,roster,0,64.0,55.0,0.7111,61.77,4.1744,0.55,0.885,2.9091,47.19,8.68,0.0,25.9,27.85
2021-07-01 10:00:00,10,23,23,0.0,7.0,12.0,3.0,1.0,1.0,5,5,11,0,11,0,22.867,872.0,153.0,1174.0,22.867,4.0,10.03,roster,0,71.0,57.5,0.6121,66.18,3.3139,0.575,0.4985,3.087,49.33,9.55,0.0,27.3,29.35
2021-07-01 11:00:00,11,22,22,1.0,7.0,14.0,0.0,0.0,1.0,7,6,14,0,14,0,23.867,621.5,134.0,1194.0,23.867,4.0,10.03,roster,0,75.0,55.0,0.7212,67.11,3.9143,0.55,0.5982,3.4091,47.19,12.16,0.0,27.76,29.85
2021-07-01 12:00:00,12,25,25,1.0,7.0,14.0,0.0,3.0,1.0,5,4,17,0,17,0,24.867,273.0,152.0,1028.0,24.867,4.0,10.03,roster,0,78.0,62.5,0.8478,72.29,3.1943,0.625,0.3988,3.12,53.62,14.76,0.0,23.9,25.7
2021-07-01 13:00:00,13,27,27,1.0,7.0,16.0,1.0,2.0,1.0,9,6,17,0,17,0,25.867,333.0,212.0,1088.0,25.867,4.0,10.03,roster,0,85.0,67.5,0.9239,77.97,4.0082,0.675,0.5982,3.1481,57.92,14.76,0.0,25.3,27.2
2021-07-01 14:00:00,14,27,27,1.0,8.0,17.0,1.0,0.0,1.0,4,4,16,0,16,0,26.867,325.0,253.0,1374.0,26.867,4.0,10.03,roster,0,90.0,67.5,0.9375,83.75,3.5793,0.675,0.3988,3.3333,57.92,13.89,0.0,31.95,34.35
