ts,hour,total,census,l1,l2,l3,l4,l5,tri_coverage,arrivals,arrival_present_1h,waitBed,waitICU,D_board,resus,maxLOS_h,awt_curr_min,board_q1_min,board_q3_min,board_max_h,Na,cap_sum,cap_source,src_gap,acuity,OCCUPANCY,EDWIN,NEDOCS,READI,READI_BR,READI_PR,READI_AR,NEDOCS_t_total,NEDOCS_t_board,NEDOCS_t_resus,NEDOCS_t_longest_admit,NEDOCS_E_h
2023-09-01 00:00:00,0,28,28,1.0,6.0,20.0,1.0,0.0,1.0,5,5,13,2,15,2,29.633,301.0,127.0,566.0,29.633,3.0,6.13,roster,0,91.0,70.0,1.2133,93.04,4.9259,0.7,0.8157,3.25,60.06,13.02,26.8,13.16,14.15
2023-09-01 01:00:00,1,30,30,1.0,7.0,19.0,3.0,0.0,1.0,7,7,13,1,14,1,30.633,377.5,187.0,626.0,30.633,3.0,6.13,roster,0,96.0,75.0,1.2308,84.46,6.0542,0.75,1.1419,3.2,64.35,12.16,13.4,14.55,15.65
2023-09-01 02:00:00,2,28,28,1.0,6.0,19.0,2.0,0.0,1.0,2,2,14,0,14,0,31.633,431.5,235.0,686.0,31.633,3.0,6.13,roster,0,90.0,70.0,1.1538,68.17,3.2987,0.7,0.3263,3.2143,60.06,12.16,0.0,15.95,17.15
2023-09-01 03:00:00,3,27,27,1.0,6.0,19.0,1.0,0.0,1.0,3,2,15,0,15,0,32.633,469.0,286.0,746.0,32.633,3.0,6.13,roster,0,88.0,67.5,1.1733,68.28,3.2634,0.675,0.3263,3.2593,57.92,13.02,0.0,17.34,18.65
2023-09-01 04:00:00,4,28,28,1.0,4.0,22.0,1.0,0.0,1.0,4,4,15,0,15,0,33.633,529.0,346.0,806.0,33.633,3.0,6.13,roster,0,89.0,70.0,1.1867,71.82,4.2991,0.7,0.6525,3.1786,60.06,13.02,0.0,18.74,20.15
2023-09-01 05:00:00,5,26,26,1.0,4.0,20.0,1.0,0.0,1.0,1,1,15,0,15,0,34.633,589.0,406.0,866.0,34.633,3.0,6.13,roster,0,83.0,65.0,1.1067,68.93,2.5958,0.65,0.1631,3.1923,55.77,13.02,0.0,20.13,21.65
2023-09-01 06:00:00,6,25,25,1.0,5.0,18.0,1.0,0.0,1.0,2,2,16,0,16,0,35.633,620.5,466.0,926.0,35.633,3.0,6.13,roster,0,81.0,62.5,1.125,69.05,3.0821,0.625,0.3263,3.24,53.62,13.89,0.0,21.53,23.15
2023-09-01 07:00:00,7,30,30,1.0,7.0,21.0,1.0,0.0,1.0,5,5,17,0,17,0,36.633,652.0,506.0,882.0,36.633,3.0,6.13,roster,0,98.0,75.0,1.4203,79.62,5.1145,0.75,0.8157,3.2667,64.35,14.76,0.0,20.51,22.05
2023-09-01 08:00:00,8,31,31,1.0,7.0,21.0,2.0,0.0,1.0,8,4,19,0,19,0,37.633,607.0,401.0,942.0,37.633,3.0,6.69,roster,0,100.0,77.5,1.5873,84.89,4.4287,0.775,0.5979,3.2258,66.5,16.5,0.0,21.9,23.55
2023-09-01 09:00:00,9,33,33,1.0,6.0,24.0,2.0,0.0,1.0,10,9,16,0,16,0,38.633,719.5,626.0,1002.0,38.633,3.0,6.69,roster,0,105.0,82.5,1.4583,87.97,6.9055,0.825,1.3453,3.1818,70.78,13.89,0.0,23.3,25.05
2023-09-01 10:00:00,10,37,37,1.0,8.0,27.0,1.0,0.0,1.0,15,14,15,0,15,0,39.633,715.0,291.0,1030.0,39.633,4.0,9.94,roster,0,120.0,92.5,1.2,96.34,7.5679,0.925,1.4085,3.2432,79.36,13.02,0.0,23.95,25.75
2023-09-01 11:00:00,11,41,41,1.0,9.0,30.0,1.0,0.0,1.0,9,9,19,2,21,2,22.05,351.0,109.0,787.0,22.05,4.0,9.94,roster,0,133.0,102.5,1.75,131.28,6.2621,1.025,0.9054,3.2439,87.94,18.23,26.8,18.3,19.675
2023-09-01 12:00:00,12,44,44,1.0,8.0,32.0,2.0,1.0,1.0,12,12,17,1,18,1,19.167,197.5,139.0,806.0,19.167,4.0,9.94,roster,0,138.0,110.0,1.5682,122.15,7.2364,1.1,1.2072,3.1364,94.38,15.63,13.4,18.74,20.15
2023-09-01 13:00:00,13,44,44,1.0,7.0,32.0,3.0,1.0,1.0,10,11,17,1,18,1,20.167,214.5,179.0,377.0,20.167,4.0,9.94,roster,0,136.0,110.0,1.5455,112.17,6.8205,1.1,1.1066,3.0909,94.38,15.63,13.4,8.77,9.425
2023-09-01 14:00:00,14,35,35,1.0,7.0,24.0,3.0,0.0,1.0,7,6,15,1,16,1,21.167,266.5,228.0,531.0,21.167,4.0,9.94,roster,0,111.0,87.5,1.1562,94.71,4.6893,0.875,0.6036,3.1714,75.08,13.89,13.4,12.35,13.275
2023-09-01 15:00:00,15,30,30,1.0,5.0,20.0,4.0,0.0,1.0,5,5,12,0,12,0,22.167,335.5,288.0,591.0,22.167,4.0,9.94,roster,0,93.0,75.0,0.8304,68.51,3.8844,0.75,0.503,3.1,64.35,10.42,0.0,13.74,14.775
2023-09-01 16:00:00,16,26,26,0.0,5.0,18.0,3.0,0.0,1.0,9,7,10,0,10,0,10.85,369.5,190.0,464.0,10.85,4.0,9.94,roster,0,80.0,65.0,0.6667,55.24,4.1668,0.65,0.7042,3.0769,55.77,8.68,0.0,10.79,11.6
2023-09-01 17:00:00,17,36,36,0.0,6.0,26.0,4.0,0.0,1.0,12,12,13,0,13,0,11.85,408.0,135.0,471.0,11.85,4.0,9.94,roster,0,110.0,90.0,1.0185,79.46,6.4388,0.9,1.2072,3.0556,77.22,11.29,0.0,10.95,11.775
